id	iri
ZFA:0009016-BFO:0000050-ZFA:0000413-PATO:0000462-0-0-0	ZP:0103068
ZFA:0009016-BFO:0000050-ZFA:0000598-PATO:0000462-0-0-0	ZP:0103069
ZFA:0009386-BFO:0000050-ZFA:0000413-PATO:0000467-0-0-0	ZP:0103070
0-0-ZFA:0005878-PATO:0000462-0-0-0	ZP:0103071
GO:0006915-BFO:0000066-ZFA:0000598-PATO:0002051-0-0-0	ZP:0103072
0-0-ZFA:0009007-PATO:0000638-0-0-0	ZP:0103073
0-0-ZFA:0009007-PATO:0001617-0-0-0	ZP:0103074
MPATH:354-BFO:0000050-ZFA:0000123-PATO:0000470-0-0-0	ZP:0103075
MPATH:545-BFO:0000050-ZFA:0000123-PATO:0000467-0-0-0	ZP:0103076
0-0-ZFA:0000242-PATO:0001470-0-0-ZFA:0000303	ZP:0103077
CHEBI:23965-BFO:0000050-ZFA:0000007-PATO:0000462-0-0-0	ZP:0103078
0-0-ZFA:0005272-PATO:0000462-0-0-0	ZP:0103079
CHEBI:17347-BFO:0000050-ZFA:0000242-PATO:0000470-0-0-0	ZP:0103080
CHEBI:23965-BFO:0000050-ZFA:0000242-PATO:0000070-0-0-0	ZP:0103081
CHEBI:23965-BFO:0000050-ZFA:0000303-PATO:0001997-0-0-0	ZP:0103082
CHEBI:34133-BFO:0000050-ZFA:0000242-PATO:0000470-0-0-0	ZP:0103083
0-0-ZFA:0000242-PATO:0000279-0-0-0	ZP:0103084
0-0-ZFA:0000242-PATO:0000467-0-0-0	ZP:0103085
GO:0060091-BFO:0000050-ZFA:0009367-PATO:0000122-0-0-0	ZP:0103086
GO:0060271-BFO:0000066-ZFA:0009367-PATO:0001236-0-0-0	ZP:0103087
0-0-ZFA:0000173-PATO:0001997-0-0-0	ZP:0103088
GO:0030282-BFO:0000066-ZFA:0000184-PATO:0002302-0-0-0	ZP:0103089
0-0-ZFA:0000547-PATO:0000052-0-0-0	ZP:0103090
0-0-ZFA:0005065-PATO:0000462-0-0-0	ZP:0103091
ZFA:0009084-BFO:0000050-ZFA:0005509-PATO:0000411-0-0-0	ZP:0103092
ZFA:0009084-BFO:0000050-ZFA:0005509-PATO:0000117-0-0-0	ZP:0103093
0-0-ZFA:0005509-PATO:0000573-0-0-0	ZP:0103094
0-0-ZFA:0005509-PATO:0000599-0-0-0	ZP:0103095
GO:0016477-BFO:0000066-ZFA:0005509-PATO:0001236-0-0-0	ZP:0103096
0-0-ZFA:0001189-PATO:0001786-0-0-0	ZP:0103097
0-0-ZFA:0001189-PATO:0000406-0-0-0	ZP:0103098
0-0-ZFA:0000547-PATO:0000140-0-0-0	ZP:0103099
0-0-ZFA:0001585-PATO:0000051-0-0-0	ZP:0103100
0-0-ZFA:0001585-PATO:0001617-0-0-0	ZP:0103101
0-0-ZFA:0001585-PATO:0001997-0-0-0	ZP:0103102
0-0-ZFA:0000365-PATO:0000051-0-0-0	ZP:0103103
0-0-ZFA:0001585-PATO:0002364-0-0-0	ZP:0103104
ZFA:0001189-BFO:0000050-ZFA:0000178-PATO:0001617-0-0-0	ZP:0103105
0-0-ZFA:0000178-PATO:0001617-0-0-0	ZP:0103106
BSPO:0000019-BFO:0000050-ZFA:0000737-PATO:0000051-0-0-0	ZP:0103107
ZFA:0001119-BFO:0000050-ZFA:0000108-PATO:0000462-0-0-0	ZP:0103108
0-0-ZFA:0001184-PATO:0001617-0-0-0	ZP:0103109
0-0-ZFA:0001554-PATO:0002364-0-0-0	ZP:0103110
0-0-ZFA:0005596-PATO:0002364-0-0-0	ZP:0103111
0-0-ZFA:0005597-PATO:0002364-0-0-0	ZP:0103112
0-0-ZFA:0005633-PATO:0002364-0-0-0	ZP:0103113
0-0-ZFA:0001463-PATO:0000374-0-0-ZFA:0001463	ZP:0103114
0-0-ZFA:0001189-PATO:0000025-0-0-0	ZP:0103115
ZFA:0009016-BFO:0000050-ZFA:0001262-PATO:0001997-0-0-0	ZP:0103116
ZFA:0009386-BFO:0000050-ZFA:0001262-PATO:0000051-0-0-0	ZP:0103117
ZFA:0009386-BFO:0000050-ZFA:0001262-PATO:0000462-0-0-0	ZP:0103118
ZFA:0009386-BFO:0000050-ZFA:0001262-PATO:0001997-0-0-0	ZP:0103119
0-0-ZFA:0001262-PATO:0000462-0-0-0	ZP:0103120
ZFA:0009016-BFO:0000050-ZFA:0005272-PATO:0001997-0-0-0	ZP:0103121
GO:0008283-BFO:0000066-ZFA:0001262-PATO:0002302-0-0-0	ZP:0103122
ZFA:0009016-BFO:0000050-ZFA:0000413-PATO:0001997-0-0-0	ZP:0103123
0-0-ZFA:0000413-PATO:0000937-0-0-0	ZP:0103124
0-0-ZFA:0009133-PATO:0000462-0-0-0	ZP:0103125
0-0-ZFA:0000054-PATO:0002057-0-0-0	ZP:0103126
0-0-ZFA:0000471-PATO:0002057-0-0-0	ZP:0103127
CHEBI:17252-BFO:0000050-ZFA:0001094-PATO:0000467-0-0-0	ZP:0103128
CHEBI:17650-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0103129
CHEBI:28697-BFO:0000050-ZFA:0001094-PATO:0000467-0-0-0	ZP:0103130
CHEBI:28697-BFO:0000050-ZFA:0001094-PATO:0000470-0-0-0	ZP:0103131
0-0-GO:0006694-PATO:0001236-0-0-0	ZP:0103132
0-0-GO:0071470-PATO:0001507-0-0-0	ZP:0103133
0-0-ZFA:0001271-PATO:0001671-0-0-0	ZP:0103134
0-0-ZFA:0001282-PATO:0001671-0-0-0	ZP:0103135
0-0-ZFA:0001345-PATO:0000586-0-0-0	ZP:0103136
0-0-ZFA:0001345-PATO:0001671-0-0-0	ZP:0103137
0-0-ZFA:0001345-PATO:0000117-0-0-0	ZP:0103138
ZFA:0009351-BFO:0000050-ZFA:0005898-PATO:0001997-0-0-0	ZP:0103139
ZFA:0009084-BFO:0000050-ZFA:0001321-PATO:0000051-0-0-0	ZP:0103140
0-0-ZFA:0000547-PATO:0000599-0-0-0	ZP:0103141
ZFA:0000393-BFO:0000050-ZFA:0001612-PATO:0001997-0-0-0	ZP:0103142
GO:0035845-BFO:0000066-ZFA:0009262-PATO:0001236-0-0-0	ZP:0103143
GO:0035845-BFO:0000066-ZFA:0009275-PATO:0002302-0-0-0	ZP:0103144
GO:0044297-BFO:0000050-ZFA:0009275-PATO:0000628-0-0-0	ZP:0103145
GO:0097733-BFO:0000050-ZFA:0009275-PATO:0000574-0-0-0	ZP:0103146
0-0-ZFA:0009262-PATO:0001905-GO:0001750-BFO:0000050-ZFA:0009262	ZP:0103147
0-0-ZFA:0009275-PATO:0002000-GO:0001750-BFO:0000050-ZFA:0009275	ZP:0103148
GO:0042470-BFO:0000050-ZFA:0009091-PATO:0000628-0-0-0	ZP:0103149
GO:0001917-BFO:0000050-ZFA:0009262-PATO:0000628-0-0-0	ZP:0103150
GO:0044297-BFO:0000050-ZFA:0009262-PATO:0000628-0-0-0	ZP:0103151
GO:0045202-BFO:0000050-ZFA:0009262-PATO:0000628-0-0-0	ZP:0103152
GO:0046549-BFO:0000066-ZFA:0009262-PATO:0002302-0-0-0	ZP:0103153
GO:0097546-BFO:0000050-ZFA:0009154-PATO:0001997-0-0-0	ZP:0103154
0-0-ZFA:0009262-PATO:0000938-0-0-0	ZP:0103155
0-0-ZFA:0000084-PATO:0000014-0-0-0	ZP:0103156
MPATH:342-BFO:0000050-ZFA:0000669-PATO:0000467-0-0-0	ZP:0103157
ZFA:0009324-BFO:0000050-ZFA:0000669-PATO:0002103-0-0-0	ZP:0103158
ZFA:0009356-BFO:0000050-ZFA:0000669-PATO:0000470-0-0-0	ZP:0103159
0-0-ZFA:0000436-PATO:0000141-0-0-0	ZP:0103160
0-0-GO:0009566-PATO:0002051-0-0-0	ZP:0103161
0-0-ZFA:0001094-PATO:0001835-0-0-0	ZP:0103162
0-0-ZFA:0009006-PATO:0000070-0-0-0	ZP:0103163
GO:0031594-BFO:0000050-ZFA:0005145-PATO:0000470-0-0-0	ZP:0103164
0-0-ZFA:0001405-PATO:0000403-0-0-0	ZP:0103165
0-0-ZFA:0001405-PATO:0000411-0-0-0	ZP:0103166
GO:0030424-BFO:0000050-ZFA:0000075-PATO:0001851-0-0-0	ZP:0103167
GO:0030424-BFO:0000050-ZFA:0000944-PATO:0001851-0-0-0	ZP:0103168
MPATH:549-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0103169
GO:0009790-BFO:0000066-ZFA:0001114-PATO:0000502-0-0-0	ZP:0103170
ZFA:0000393-BFO:0000050-ZFA:0001058-PATO:0000141-0-0-0	ZP:0103171
ZFA:0009000-BFO:0000050-ZFA:0000155-PATO:0001499-0-0-0	ZP:0103172
ZFA:0009000-BFO:0000050-ZFA:0000155-PATO:0002334-0-0-0	ZP:0103173
0-0-GO:0003401-PATO:0002052-0-0-0	ZP:0103174
0-0-ZFA:0001105-PATO:0001997-0-0-0	ZP:0103175
ZFA:0009303-BFO:0000050-ZFA:0001285-PATO:0002001-GO:0030175-BFO:0000050-ZFA:0009303	ZP:0103176
GO:0048514-BFO:0000066-ZFA:0005025-PATO:0002052-0-0-0	ZP:0103177
GO:0001750-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0103178
GO:0001750-BFO:0000050-ZFA:0001466-PATO:0000613-0-0-0	ZP:0103179
GO:0001750-BFO:0000050-ZFA:0009262-PATO:0000628-0-0-0	ZP:0103180
GO:0001750-BFO:0000050-ZFA:0009275-PATO:0000628-0-0-0	ZP:0103181
0-0-ZFA:0000119-PATO:0005013-0-0-0	ZP:0103182
0-0-ZFA:0001464-PATO:0005013-0-0-0	ZP:0103183
GO:0002042-BFO:0000066-ZFA:0009303-PATO:0000911-0-0-0	ZP:0103184
GO:0051301-BFO:0000066-ZFA:0009303-PATO:0002052-0-0-0	ZP:0103185
GO:0031941-BFO:0000050-ZFA:0009183-PATO:0001671-0-0-0	ZP:0103186
0-0-ZFA:0000075-PATO:0002001-ZFA:0009010-BFO:0000050-ZFA:0000075	ZP:0103187
GO:0031099-BFO:0000066-ZFA:0001617-PATO:0015003-0-0-0	ZP:0103188
GO:0031099-BFO:0000066-ZFA:0009366-PATO:0015003-0-0-0	ZP:0103189
GO:0000278-BFO:0000066-ZFA:0000075-PATO:0000911-0-0-0	ZP:0103190
GO:0070444-BFO:0000066-ZFA:0000075-PATO:0000911-0-0-0	ZP:0103191
0-0-ZFA:0009183-PATO:0000587-0-0-0	ZP:0103192
GO:0044306-BFO:0000050-ZFA:0009238-PATO:0001444-0-0-0	ZP:0103193
GO:0044306-BFO:0000050-ZFA:0009238-PATO:0001851-0-0-0	ZP:0103194
GO:0044306-BFO:0000050-ZFA:0009238-PATO:0001997-0-0-0	ZP:0103195
GO:0060384-BFO:0000066-ZFA:0000940-PATO:0002052-0-0-0	ZP:0103196
GO:0097189-BFO:0000050-ZFA:0009367-PATO:0000470-0-0-0	ZP:0103197
ZFA:0009366-BFO:0000050-ZFA:0000940-PATO:0000070-0-0-0	ZP:0103198
GO:0005829-BFO:0000050-ZFA:0009366-PATO:0000470-0-0-0	ZP:0103199
ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0000070-0-0-0	ZP:0103200
GO:0003007-BFO:0000066-ZFA:0000114-PATO:0002302-0-0-0	ZP:0103201
GO:0048840-BFO:0000066-ZFA:0000051-PATO:0002302-0-0-0	ZP:0103202
GO:0044458-BFO:0000066-ZFA:0000001-PATO:0002052-0-0-0	ZP:0103203
GO:0003351-BFO:0000066-ZFA:0000151-PATO:0002302-0-0-0	ZP:0103204
0-0-GO:0003310-PATO:0001236-0-0-0	ZP:0103205
GO:0001774-BFO:0000066-ZFA:0000079-PATO:0002051-0-0-0	ZP:0103206
GO:0001774-BFO:0000066-ZFA:0000079-PATO:0001236-0-0-0	ZP:0103207
GO:0006915-BFO:0000066-ZFA:0000079-PATO:0001236-0-0-0	ZP:0103208
GO:0008283-BFO:0000066-ZFA:0009292-PATO:0001236-0-0-0	ZP:0103209
BSPO:0000000-BFO:0000050-ZFA:0000121-PATO:0000462-0-0-0	ZP:0103210
BSPO:0000120-BFO:0000050-ZFA:0000101-PATO:0000462-0-0-0	ZP:0103211
BSPO:0000000-BFO:0000050-ZFA:0000121-PATO:0001997-0-0-0	ZP:0103212
0-0-GO:0071908-PATO:0000297-0-0-0	ZP:0103213
0-0-ZFA:0000140-PATO:0000618-0-0-0	ZP:0103214
0-0-ZFA:0007039-PATO:0001997-0-0-0	ZP:0103215
0-0-ZFA:0007025-PATO:0001671-0-0-0	ZP:0103216
0-0-ZFA:0001620-PATO:0001672-0-0-0	ZP:0103217
0-0-ZFA:0001620-PATO:0002058-0-0-0	ZP:0103218
0-0-ZFA:0001260-PATO:0000060-0-0-0	ZP:0103219
0-0-ZFA:0001094-PATO:0002001-0-0-ZFA:0000023	ZP:0103220
0-0-ZFA:0009114-PATO:0000141-0-0-0	ZP:0103221
GO:0098723-BFO:0000050-ZFA:0009114-PATO:0000141-0-0-0	ZP:0103222
GO:0006915-BFO:0000066-ZFA:0001056-PATO:0002051-0-0-0	ZP:0103223
0-0-GO:0048741-PATO:0002302-0-0-0	ZP:0103224
0-0-ZFA:0009114-PATO:0001453-0-0-ZFA:0001089	ZP:0103225
BSPO:0000069-BFO:0000050-ZFA:0000032-PATO:0000470-0-0-0	ZP:0103226
0-0-ZFA:0001064-PATO:0000587-0-0-0	ZP:0103227
0-0-ZFA:0001071-PATO:0000470-0-0-0	ZP:0103228
0-0-ZFA:0001071-PATO:0001997-0-0-0	ZP:0103229
0-0-ZFA:0001314-PATO:0001997-0-0-0	ZP:0103230
CHEBI:18243-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0103231
ZFA:0009301-BFO:0000050-ZFA:0000119-PATO:0001672-0-0-0	ZP:0103232
GO:0005929-BFO:0000050-ZFA:0000243-PATO:0000467-0-0-0	ZP:0103233
GO:0005929-BFO:0000050-ZFA:0000047-PATO:0000467-0-0-0	ZP:0103234
GO:0031514-BFO:0000050-ZFA:0001558-PATO:0002001-GO:0036156-BFO:0000050-ZFA:0001558	ZP:0103235
GO:0031514-BFO:0000050-ZFA:0001558-PATO:0002001-GO:0036157-BFO:0000050-ZFA:0001558	ZP:0103236
GO:0031514-BFO:0000050-ZFA:0000047-PATO:0000300-0-0-0	ZP:0103237
GO:0031514-BFO:0000050-ZFA:0001558-PATO:0000300-0-0-0	ZP:0103238
GO:0005737-BFO:0000050-ZFA:0001558-PATO:0001997-0-0-0	ZP:0103239
BSPO:0000069-BFO:0000050-ZFA:0000032-PATO:0000462-0-0-0	ZP:0103240
BSPO:0000069-BFO:0000050-ZFA:0000032-PATO:0001999-ZFA:0009062-BFO:0000050-ZFA:0000032	ZP:0103241
0-0-GO:0006970-PATO:0001236-0-0-0	ZP:0103242
0-0-ZFA:0001058-PATO:0001323-0-0-0	ZP:0103243
GO:0071482-BFO:0000066-ZFA:0000445-PATO:0000057-0-0-0	ZP:0103244
GO:0071482-BFO:0000066-ZFA:0000445-PATO:0002052-0-0-0	ZP:0103245
GO:0060343-BFO:0000066-ZFA:0000009-PATO:0002302-0-0-0	ZP:0103246
0-0-GO:0003222-PATO:0002302-0-0-0	ZP:0103247
0-0-ZFA:0005060-PATO:0000646-0-0-0	ZP:0103248
0-0-ZFA:0005060-PATO:0001999-0-0-ZFA:0009316	ZP:0103249
0-0-ZFA:0005061-PATO:0001905-0-0-ZFA:0009316	ZP:0103250
0-0-ZFA:0005062-PATO:0001905-0-0-ZFA:0009316	ZP:0103251
0-0-ZFA:0005060-PATO:0001905-0-0-ZFA:0009316	ZP:0103252
CHEBI:22984-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0103253
CHEBI:25107-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0103254
CHEBI:28659-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0103255
0-0-ZFA:0009248-PATO:0002050-0-0-0	ZP:0103256
MPATH:537-BFO:0000050-ZFA:0001078-PATO:0000467-0-0-0	ZP:0103257
GO:0009986-BFO:0000050-ZFA:0001094-PATO:0000052-0-0-0	ZP:0103258
0-0-ZFA:0005730-PATO:0000462-0-0-0	ZP:0103259
GO:0030864-BFO:0000050-ZFA:0005062-PATO:0000060-0-0-0	ZP:0103260
GO:0030864-BFO:0000050-ZFA:0005062-PATO:0000646-0-0-0	ZP:0103261
GO:0061466-BFO:0000050-ZFA:0005062-PATO:0002481-0-0-0	ZP:0103262
GO:0005925-BFO:0000050-ZFA:0000114-PATO:0000462-0-0-0	ZP:0103263
CHEBI:26523-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0103264
GO:0060070-BFO:0000066-ZFA:0000123-PATO:0002052-0-0-0	ZP:0103265
GO:0060070-BFO:0000066-ZFA:0001249-PATO:0002052-0-0-0	ZP:0103266
ZFA:0009139-BFO:0000050-ZFA:0000123-PATO:0000462-0-0-0	ZP:0103267
ZFA:0009139-BFO:0000050-ZFA:0001249-PATO:0000462-0-0-0	ZP:0103268
CHEBI:26523-BFO:0000050-ZFA:0000114-PATO:0000470-0-0-0	ZP:0103269
GO:0060070-BFO:0000066-ZFA:0000123-PATO:0000057-0-0-0	ZP:0103270
GO:0060070-BFO:0000066-ZFA:0001249-PATO:0000057-0-0-0	ZP:0103271
ZFA:0009139-BFO:0000050-ZFA:0000123-PATO:0001997-0-0-0	ZP:0103272
ZFA:0009139-BFO:0000050-ZFA:0001249-PATO:0001997-0-0-0	ZP:0103273
0-0-ZFA:0001260-PATO:0002001-0-0-ZFA:0009096	ZP:0103274
0-0-ZFA:0005739-PATO:0002099-0-0-0	ZP:0103275
GO:0006915-BFO:0000066-ZFA:0000123-PATO:0045086-0-0-0	ZP:0103276
GO:0006915-BFO:0000066-ZFA:0000140-PATO:0045086-0-0-0	ZP:0103277
0-0-ZFA:0000123-PATO:0002000-0-0-ZFA:0005169	ZP:0103278
BSPO:0000013-BFO:0000050-ZFA:0001094-PATO:0000117-0-0-0	ZP:0103279
ZFA:0005604-BFO:0000050-ZFA:0001285-PATO:0000051-0-0-0	ZP:0103280
ZFA:0009065-BFO:0000050-ZFA:0005604-PATO:0000051-0-0-0	ZP:0103281
GO:0001525-BFO:0000066-ZFA:0005021-PATO:0001236-0-0-0	ZP:0103282
GO:0001525-BFO:0000066-ZFA:0005078-PATO:0001236-0-0-0	ZP:0103283
GO:0008015-BFO:0000066-ZFA:0001285-PATO:0001507-0-0-0	ZP:0103284
ZFA:0005604-BFO:0000050-ZFA:0005053-PATO:0001505-0-0-ZFA:0005030	ZP:0103285
ZFA:0005604-BFO:0000050-ZFA:0005092-PATO:0000051-0-0-0	ZP:0103286
0-0-ZFA:0005024-PATO:0000970-0-0-0	ZP:0103287
ZFA:0009256-BFO:0000050-ZFA:0000014-PATO:0002472-0-0-0	ZP:0103288
0-0-ZFA:0009111-PATO:0002099-0-0-0	ZP:0103289
0-0-ZFA:0001622-PATO:0000117-0-0-0	ZP:0103290
0-0-ZFA:0001624-PATO:0000117-0-0-0	ZP:0103291
GO:0005634-BFO:0000050-ZFA:0001338-PATO:0000051-0-0-0	ZP:0103292
MPATH:268-BFO:0000050-ZFA:0001338-PATO:0000470-0-0-0	ZP:0103293
0-0-ZFA:0000706-PATO:0000470-0-0-0	ZP:0103294
0-0-ZFA:0001323-PATO:0000470-0-0-0	ZP:0103295
ZFA:0005034-BFO:0000050-ZFA:0001285-PATO:0001997-0-0-0	ZP:0103296
GO:0002040-BFO:0000066-ZFA:0000477-PATO:0001236-0-0-0	ZP:0103297
0-0-ZFA:0001057-PATO:0000070-0-0-0	ZP:0103298
0-0-ZFA:0001061-PATO:0000070-0-0-0	ZP:0103299
ZFA:0001086-BFO:0000050-ZFA:0000671-PATO:0000070-0-0-0	ZP:0103300
0-0-GO:0030903-PATO:0001236-0-0-0	ZP:0103301
GO:0001750-BFO:0000050-ZFA:0009262-PATO:0000596-0-0-0	ZP:0103302
0-0-ZFA:0005180-PATO:0001997-0-0-0	ZP:0103303
0-0-ZFA:0009243-PATO:0002285-0-0-0	ZP:0103304
0-0-ZFA:0009244-PATO:0000052-0-0-0	ZP:0103305
0-0-ZFA:0009244-PATO:0000070-0-0-0	ZP:0103306
0-0-GO:0031099-PATO:0000911-0-0-0	ZP:0103307
GO:0001750-BFO:0000050-ZFA:0009262-PATO:0001500-0-0-0	ZP:0103308
0-0-ZFA:0000519-PATO:0000591-0-0-0	ZP:0103309
0-0-ZFA:0000519-PATO:0000595-0-0-0	ZP:0103310
0-0-ZFA:0001066-PATO:0000591-0-0-0	ZP:0103311
BSPO:0000070-BFO:0000050-ZFA:0001078-PATO:0000462-0-0-0	ZP:0103312
0-0-GO:0072678-PATO:0002052-0-0-0	ZP:0103313
ZFA:0005873-BFO:0000050-ZFA:0000539-PATO:0000470-0-0-0	ZP:0103314
0-0-GO:0042746-PATO:0000498-0-0-0	ZP:0103315
0-0-GO:0042746-PATO:0001309-0-0-0	ZP:0103316
0-0-GO:0042746-PATO:0000499-0-0-0	ZP:0103317
ZFA:0009062-BFO:0000050-ZFA:0000008-PATO:0001997-0-0-0	ZP:0103318
0-0-ZFA:0000008-PATO:0002001-0-0-ZFA:0009062	ZP:0103319
ZFA:0009213-BFO:0000050-ZFA:0000324-PATO:0001997-0-0-0	ZP:0103320
ZFA:0009276-BFO:0000050-ZFA:0000324-PATO:0001997-0-0-0	ZP:0103321
ZFA:0009301-BFO:0000050-ZFA:0000324-PATO:0002050-0-0-0	ZP:0103322
0-0-ZFA:0000324-PATO:0001672-0-0-0	ZP:0103323
GO:0019226-BFO:0000066-ZFA:0009262-PATO:0001236-0-0-0	ZP:0103324
0-0-ZFA:0001120-PATO:0000470-0-0-0	ZP:0103325
0-0-ZFA:0001209-PATO:0001997-0-0-0	ZP:0103326
0-0-ZFA:0001212-PATO:0001997-0-0-0	ZP:0103327
0-0-ZFA:0001214-PATO:0001997-0-0-0	ZP:0103328
0-0-ZFA:0007022-PATO:0001997-0-0-0	ZP:0103329
0-0-ZFA:0000109-PATO:0000574-0-0-0	ZP:0103330
GO:0008089-BFO:0000066-ZFA:0009150-PATO:0000912-0-0-0	ZP:0103331
GO:0014036-BFO:0000066-ZFA:0000402-PATO:0001507-0-0-0	ZP:0103332
GO:0060271-BFO:0000066-ZFA:0000150-PATO:0001507-0-0-0	ZP:0103333
0-0-ZFA:0000737-PATO:0001997-0-0-0	ZP:0103334
GO:0051216-BFO:0000066-ZFA:0001114-PATO:0001507-0-0-0	ZP:0103335
0-0-ZFA:0001516-PATO:0000628-0-0-0	ZP:0103336
GO:0031514-BFO:0000050-ZFA:0000130-PATO:0000462-0-0-0	ZP:0103337
GO:0031514-BFO:0000050-ZFA:0000130-PATO:0001997-0-0-0	ZP:0103338
GO:0060271-BFO:0000066-ZFA:0000150-PATO:0001236-0-0-0	ZP:0103339
GO:0007411-BFO:0000066-ZFA:0000543-PATO:0001236-0-0-0	ZP:0103340
GO:0048846-BFO:0000066-ZFA:0000435-PATO:0000502-0-0-0	ZP:0103341
GO:0010842-BFO:0000066-ZFA:0000152-PATO:0001236-0-0-0	ZP:0103342
GO:0030424-BFO:0000050-ZFA:0009310-PATO:0002173-BSPO:0000065-BFO:0000050-ZFA:0000445	ZP:0103343
0-0-GO:0021631-PATO:0002302-0-0-0	ZP:0103344
0-0-GO:0021634-PATO:0002302-0-0-0	ZP:0103345
0-0-GO:0031290-PATO:0002302-0-0-0	ZP:0103346
0-0-ZFA:0000435-PATO:0002173-BSPO:0000065-BFO:0000050-ZFA:0000445	ZP:0103347
0-0-ZFA:0009248-PATO:0001509-0-0-0	ZP:0103348
GO:0000070-BFO:0000066-ZFA:0000075-PATO:0001507-0-0-0	ZP:0103349
GO:0005634-BFO:0000050-ZFA:0000144-PATO:0000586-0-0-0	ZP:0103350
GO:0005634-BFO:0000050-ZFA:0000144-PATO:0002057-0-0-0	ZP:0103351
0-0-GO:0000080-PATO:0002052-0-0-0	ZP:0103352
0-0-GO:0000084-PATO:0002051-0-0-0	ZP:0103353
0-0-GO:0044818-PATO:0002052-0-0-0	ZP:0103354
ZFA:0005565-BFO:0000050-ZFA:0000168-PATO:0000467-0-0-0	ZP:0103355
ZFA:0005565-BFO:0000050-ZFA:0000558-PATO:0000467-0-0-0	ZP:0103356
0-0-ZFA:0000048-PATO:0001997-0-0-0	ZP:0103357
0-0-ZFA:0001316-PATO:0000462-0-0-0	ZP:0103358
ZFA:0009366-BFO:0000050-ZFA:0000051-PATO:0000467-0-0-0	ZP:0103359
GO:0043296-BFO:0000050-ZFA:0000368-PATO:0000122-0-0-0	ZP:0103360
GO:0043296-BFO:0000050-ZFA:0007068-PATO:0000574-0-0-0	ZP:0103361
ZFA:0009366-BFO:0000050-ZFA:0000030-PATO:0002050-0-0-0	ZP:0103362
0-0-ZFA:0001316-PATO:0001997-0-0-0	ZP:0103363
0-0-ZFA:0001272-PATO:0000586-0-0-0	ZP:0103364
0-0-ZFA:0000422-PATO:0000470-0-0-0	ZP:0103365
0-0-ZFA:0000151-PATO:0001509-0-0-0	ZP:0103366
GO:0006915-BFO:0000066-ZFA:0001557-PATO:0002051-0-0-0	ZP:0103367
0-0-ZFA:0000151-PATO:0002000-0-0-ZFA:0005312	ZP:0103368
0-0-ZFA:0001557-PATO:0000117-0-0-0	ZP:0103369
ZFA:0009000-BFO:0000050-ZFA:0001317-PATO:0000470-0-0-0	ZP:0103370
0-0-ZFA:0001315-PATO:0000586-0-0-0	ZP:0103371
0-0-ZFA:0001205-PATO:0000642-0-0-ZFA:0001272	ZP:0103372
BSPO:0000084-BFO:0000050-ZFA:0000101-PATO:0000462-0-0-0	ZP:0103373
ZFA:0000393-BFO:0000050-ZFA:0000101-PATO:0000462-0-0-0	ZP:0103374
0-0-GO:0021634-PATO:0001236-0-0-0	ZP:0103375
BSPO:0000078-BFO:0000050-ZFA:0001205-PATO:0000587-0-0-0	ZP:0103376
ZFA:0009031-BFO:0000050-ZFA:0000657-PATO:0001997-0-0-0	ZP:0103377
GO:0036268-BFO:0000066-ZFA:0001094-PATO:0001236-0-0-0	ZP:0103378
0-0-GO:0060047-PATO:0001587-0-0-0	ZP:0103379
GO:0030424-BFO:0000050-ZFA:0000009-PATO:0000574-0-0-0	ZP:0103380
GO:0060385-BFO:0000066-ZFA:0000009-PATO:0001236-0-0-0	ZP:0103381
GO:0060385-BFO:0000066-ZFA:0000471-PATO:0001507-0-0-0	ZP:0103382
0-0-ZFA:0000012-PATO:0000462-0-0-0	ZP:0103383
0-0-ZFA:0001319-PATO:0001790-0-0-0	ZP:0103384
GO:0005634-BFO:0000050-ZFA:0001319-PATO:0001997-0-0-0	ZP:0103385
0-0-ZFA:0009316-PATO:0000117-0-0-0	ZP:0103386
0-0-ZFA:0009316-PATO:0001323-0-0-0	ZP:0103387
GO:0032292-BFO:0000066-ZFA:0000200-PATO:0002052-0-0-0	ZP:0103388
ZFA:0009090-BFO:0000050-ZFA:0001114-PATO:0000470-0-0-0	ZP:0103389
0-0-ZFA:0007086-PATO:0000470-0-0-0	ZP:0103390
0-0-ZFA:0000191-PATO:0000574-0-0-0	ZP:0103391
0-0-ZFA:0000270-PATO:0000574-0-0-0	ZP:0103392
0-0-ZFA:0000294-PATO:0000462-0-0-0	ZP:0103393
0-0-ZFA:0007082-PATO:0000470-0-0-0	ZP:0103394
0-0-ZFA:0000118-PATO:0000587-0-0-0	ZP:0103395
0-0-ZFA:0000091-PATO:0000140-0-0-0	ZP:0103396
CHEBI:37845-BFO:0000050-ZFA:0005654-PATO:0001997-0-0-0	ZP:0103397
CHEBI:81567-BFO:0000050-ZFA:0005654-PATO:0001997-0-0-0	ZP:0103398
