affected_entity_1_rel	affected_entity_1_sub	affected_entity_1_super	affected_entity_2_rel	affected_entity_2_sub	affected_entity_2_super	id	iri	pato_id	pattern
BFO:0000050	GO:0000785	ZFA:0009262				GO:0000785-BFO:0000050-ZFA:0009262-PATO:0001485-0-0-0	ZP:0143407	PATO:0001485	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0005634	ZFA:0009262				GO:0005634-BFO:0000050-ZFA:0009262-PATO:0000411-0-0-0	ZP:0143408	PATO:0000411	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0005634	ZFA:0009262				GO:0005634-BFO:0000050-ZFA:0009262-PATO:0000628-0-0-0	ZP:0143409	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0009262				0-0-ZFA:0009262-PATO:0045031-0-0-0	ZP:0143410	PATO:0045031	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0009275				0-0-ZFA:0009275-PATO:0001790-0-0-0	ZP:0143411	PATO:0001790	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0009584	ZFA:0000152				GO:0009584-BFO:0000066-ZFA:0000152-PATO:0015003-0-0-0	ZP:0143412	PATO:0015003	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		ZFA:0005110				0-0-ZFA:0005110-PATO:0000117-0-0-0	ZP:0143413	PATO:0000117	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005110			ZFA:0000477	0-0-ZFA:0005110-PATO:0000642-0-0-ZFA:0000477	ZP:0143414	PATO:0000642	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0005110				0-0-ZFA:0005110-PATO:0001571-0-0-0	ZP:0143415	PATO:0001571	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005319				0-0-ZFA:0005319-PATO:0001571-0-0-0	ZP:0143416	PATO:0001571	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0042670	ZFA:0009262				GO:0042670-BFO:0000066-ZFA:0009262-PATO:0001507-0-0-0	ZP:0143417	PATO:0001507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0009262	ZFA:0001464				ZFA:0009262-BFO:0000050-ZFA:0001464-PATO:0000462-0-0-0	ZP:0143418	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009262	ZFA:0001464				ZFA:0009262-BFO:0000050-ZFA:0001464-PATO:0010006-0-0-0	ZP:0143419	PATO:0010006	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		GO:0120303				0-0-GO:0120303-PATO:0001507-0-0-0	ZP:0143420	PATO:0001507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0010996				0-0-GO:0010996-PATO:0000502-0-0-0	ZP:0143421	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0050882				0-0-GO:0050882-PATO:0000911-0-0-0	ZP:0143422	PATO:0000911	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0007086	ZFA:0000029				ZFA:0007086-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0143423	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0009046				0-0-ZFA:0009046-PATO:0002050-0-0-0	ZP:0143424	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001500				0-0-ZFA:0001500-PATO:0000462-0-0-0	ZP:0143425	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	GO:0044303	ZFA:0000453				GO:0044303-BFO:0000050-ZFA:0000453-PATO:0000574-0-0-0	ZP:0143426	PATO:0000574	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	CHEBI:3815	ZFA:0000135				CHEBI:3815-BFO:0000050-ZFA:0000135-PATO:0000628-0-0-0	ZP:0143427	PATO:0000628	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005034				ZFA:0009065-BFO:0000050-ZFA:0005034-PATO:0001997-0-0-0	ZP:0143428	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005034				ZFA:0009065-BFO:0000050-ZFA:0005034-PATO:0000470-0-0-0	ZP:0143429	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005034				ZFA:0009065-BFO:0000050-ZFA:0005034-PATO:0002050-0-0-0	ZP:0143430	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000066	GO:1904977	ZFA:0000671				GO:1904977-BFO:0000066-ZFA:0000671-PATO:0000911-0-0-0	ZP:0143431	PATO:0000911	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005034			ZFA:0000671	ZFA:0009065-BFO:0000050-ZFA:0005034-PATO:0002270-0-0-ZFA:0000671	ZP:0143432	PATO:0002270	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005844			ZFA:0005320	ZFA:0009065-BFO:0000050-ZFA:0005844-PATO:0002269-0-0-ZFA:0005320	ZP:0143433	PATO:0002269	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005844			ZFA:0005110	ZFA:0009065-BFO:0000050-ZFA:0005844-PATO:0002271-0-0-ZFA:0005110	ZP:0143434	PATO:0002271	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0005844			ZFA:0005319	ZFA:0009065-BFO:0000050-ZFA:0005844-PATO:0002271-0-0-ZFA:0005319	ZP:0143435	PATO:0002271	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	ZFA:0009065	ZFA:0000671				ZFA:0009065-BFO:0000050-ZFA:0000671-PATO:0002050-0-0-0	ZP:0143436	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000135				0-0-ZFA:0000135-PATO:0002507-0-0-0	ZP:0143437	PATO:0002507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0007118				0-0-ZFA:0007118-PATO:0000646-0-0-0	ZP:0143438	PATO:0000646	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0030282	ZFA:0000135				GO:0030282-BFO:0000066-ZFA:0000135-PATO:0000502-0-0-0	ZP:0143439	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0030282	ZFA:0000578				GO:0030282-BFO:0000066-ZFA:0000578-PATO:0000502-0-0-0	ZP:0143440	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0030282	ZFA:0000672				GO:0030282-BFO:0000066-ZFA:0000672-PATO:0000502-0-0-0	ZP:0143441	PATO:0000502	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	GO:0071781	ZFA:0009027				GO:0071781-BFO:0000050-ZFA:0009027-PATO:0000586-0-0-0	ZP:0143442	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0071781	ZFA:0009031				GO:0071781-BFO:0000050-ZFA:0009031-PATO:0000586-0-0-0	ZP:0143443	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0001114			ZFA:0001094	0-0-ZFA:0001114-PATO:0040043-0-0-ZFA:0001094	ZP:0143444	PATO:0040043	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0001189			ZFA:0001189	0-0-ZFA:0001189-PATO:0001654-0-0-ZFA:0001189	ZP:0143445	PATO:0001654	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0001189				0-0-ZFA:0001189-PATO:0002252-0-0-0	ZP:0143446	PATO:0002252	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001559				0-0-ZFA:0001559-PATO:0002252-0-0-0	ZP:0143447	PATO:0002252	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0005621	ZFA:0001189				ZFA:0005621-BFO:0000050-ZFA:0001189-PATO:0000596-0-0-0	ZP:0143448	PATO:0000596	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0001189				0-0-ZFA:0001189-PATO:0001715-0-0-0	ZP:0143449	PATO:0001715	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009084	ZFA:0001461				ZFA:0009084-BFO:0000050-ZFA:0001461-PATO:0001872-0-0-0	ZP:0143450	PATO:0001872	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0000262	ZFA:0009114				GO:0000262-BFO:0000050-ZFA:0009114-PATO:0002050-0-0-0	ZP:0143451	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0005739	ZFA:0009316				GO:0005739-BFO:0000050-ZFA:0009316-PATO:0000587-0-0-0	ZP:0143452	PATO:0000587	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	GO:0005758	ZFA:0009316				GO:0005758-BFO:0000050-ZFA:0009316-PATO:0000600-0-0-0	ZP:0143453	PATO:0000600	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000066	GO:0015671	ZFA:0001094				GO:0015671-BFO:0000066-ZFA:0001094-PATO:0045000-0-0-0	ZP:0143454	PATO:0045000	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0005345	ZFA:0000242				ZFA:0005345-BFO:0000050-ZFA:0000242-PATO:0000595-0-0-0	ZP:0143455	PATO:0000595	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0005345	ZFA:0000303				ZFA:0005345-BFO:0000050-ZFA:0000303-PATO:0000595-0-0-0	ZP:0143456	PATO:0000595	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009082	ZFA:0000242				ZFA:0009082-BFO:0000050-ZFA:0000242-PATO:0000586-0-0-0	ZP:0143457	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0009082	ZFA:0000303				ZFA:0009082-BFO:0000050-ZFA:0000303-PATO:0000586-0-0-0	ZP:0143458	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0001109				0-0-ZFA:0001109-PATO:0002050-0-0-0	ZP:0143459	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001264				0-0-ZFA:0001264-PATO:0002050-0-0-0	ZP:0143460	PATO:0002050	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0061026	ZFA:0000114				GO:0061026-BFO:0000066-ZFA:0000114-PATO:0002052-0-0-0	ZP:0143461	PATO:0002052	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0001964	ZFA:0001094				GO:0001964-BFO:0000066-ZFA:0001094-PATO:0045086-0-0-0	ZP:0143462	PATO:0045086	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000066	GO:0046959	ZFA:0001094				GO:0046959-BFO:0000066-ZFA:0001094-PATO:0045086-0-0-0	ZP:0143463	PATO:0045086	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
		GO:0008343				0-0-GO:0008343-PATO:0000999-0-0-0	ZP:0143464	PATO:0000999	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0001503				0-0-GO:0001503-PATO:0000057-0-0-0	ZP:0143465	PATO:0000057	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000191				0-0-ZFA:0000191-PATO:0002493-0-0-0	ZP:0143466	PATO:0002493	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000621			ZFA:0000467	0-0-ZFA:0000621-PATO:0000642-0-0-ZFA:0000467	ZP:0143467	PATO:0000642	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
		ZFA:0001273				0-0-ZFA:0001273-PATO:0000140-0-0-0	ZP:0143468	PATO:0000140	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001273				0-0-ZFA:0001273-PATO:0002154-0-0-0	ZP:0143469	PATO:0002154	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005904				0-0-ZFA:0005904-PATO:0000462-0-0-0	ZP:0143470	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0007117				0-0-ZFA:0007117-PATO:0000462-0-0-0	ZP:0143471	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000270				0-0-ZFA:0000270-PATO:0040005-0-0-0	ZP:0143472	PATO:0040005	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000316				0-0-ZFA:0000316-PATO:0002493-0-0-0	ZP:0143473	PATO:0002493	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000567				0-0-ZFA:0000567-PATO:0040005-0-0-0	ZP:0143474	PATO:0040005	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000316				0-0-ZFA:0000316-PATO:0000586-0-0-0	ZP:0143475	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000376				0-0-ZFA:0000376-PATO:0000586-0-0-0	ZP:0143476	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000376				0-0-ZFA:0000376-PATO:0040022-0-0-0	ZP:0143477	PATO:0040022	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000467				0-0-ZFA:0000467-PATO:0000586-0-0-0	ZP:0143478	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000488				0-0-ZFA:0000488-PATO:0002497-0-0-0	ZP:0143479	PATO:0002497	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000550				0-0-ZFA:0000550-PATO:0001922-0-0-0	ZP:0143480	PATO:0001922	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000661				0-0-ZFA:0000661-PATO:0000586-0-0-0	ZP:0143481	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000691				0-0-ZFA:0000691-PATO:0000586-0-0-0	ZP:0143482	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000691				0-0-ZFA:0000691-PATO:0040022-0-0-0	ZP:0143483	PATO:0040022	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001406				0-0-ZFA:0001406-PATO:0000462-0-0-0	ZP:0143484	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0009566				0-0-GO:0009566-PATO:0055004-0-0-0	ZP:0143485	PATO:0055004	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000242			ZFA:0000303	0-0-ZFA:0000242-PATO:0040043-0-0-ZFA:0000303	ZP:0143486	PATO:0040043	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThingTowardsThing.yaml
BFO:0000050	GO:0043194	ZFA:0009149				GO:0043194-BFO:0000050-ZFA:0009149-PATO:0001997-0-0-0	ZP:0143487	PATO:0001997	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000621				0-0-ZFA:0000621-PATO:0000586-0-0-0	ZP:0143488	PATO:0000586	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001644				0-0-ZFA:0001644-PATO:0000584-0-0-0	ZP:0143489	PATO:0000584	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0009084	ZFA:0007117				ZFA:0009084-BFO:0000050-ZFA:0007117-PATO:0002102-0-0-0	ZP:0143490	PATO:0002102	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000253				0-0-ZFA:0000253-PATO:0000300-0-0-0	ZP:0143491	PATO:0000300	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000419				0-0-ZFA:0000419-PATO:0000300-0-0-0	ZP:0143492	PATO:0000300	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0001591				0-0-ZFA:0001591-PATO:0000300-0-0-0	ZP:0143493	PATO:0000300	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0007117				0-0-ZFA:0007117-PATO:0000470-0-0-0	ZP:0143494	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000050	ZFA:0001501	ZFA:0001273			ZFA:0001399	ZFA:0001501-BFO:0000050-ZFA:0001273-PATO:0000642-0-0-ZFA:0001399	ZP:0143495	PATO:0000642	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThingTowardsThing.yaml
BFO:0000050	BSPO:0000071	ZFA:0000017				BSPO:0000071-BFO:0000050-ZFA:0000017-PATO:0000462-0-0-0	ZP:0143496	PATO:0000462	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	BSPO:0000071	ZFA:0000017				BSPO:0000071-BFO:0000050-ZFA:0000017-PATO:0000599-0-0-0	ZP:0143497	PATO:0000599	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	BSPO:0000071	ZFA:0000017				BSPO:0000071-BFO:0000050-ZFA:0000017-PATO:0001672-0-0-0	ZP:0143498	PATO:0001672	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0001319				0-0-ZFA:0001319-PATO:0002395-0-0-0	ZP:0143499	PATO:0002395	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0060956				0-0-GO:0060956-PATO:0001507-0-0-0	ZP:0143500	PATO:0001507	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
BFO:0000066	GO:0045116	ZFA:0000598				GO:0045116-BFO:0000066-ZFA:0000598-PATO:0002052-0-0-0	ZP:0143501	PATO:0002052	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOccursInThing.yaml
BFO:0000050	ZFA:0000303	ZFA:0001161				ZFA:0000303-BFO:0000050-ZFA:0001161-PATO:0000470-0-0-0	ZP:0143502	PATO:0000470	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
BFO:0000050	ZFA:0000303	ZFA:0005797				ZFA:0000303-BFO:0000050-ZFA:0005797-PATO:0000467-0-0-0	ZP:0143503	PATO:0000467	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityPartOfThing.yaml
		ZFA:0000007				0-0-ZFA:0000007-PATO:0045022-0-0-0	ZP:0143504	PATO:0045022	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0008015				0-0-GO:0008015-PATO:0040032-0-0-0	ZP:0143505	PATO:0040032	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0000007				0-0-ZFA:0000007-PATO:0001839-0-0-0	ZP:0143506	PATO:0001839	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		GO:0097205				0-0-GO:0097205-PATO:0015003-0-0-0	ZP:0143507	PATO:0015003	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
		ZFA:0005314				0-0-ZFA:0005314-PATO:0045055-0-0-0	ZP:0143508	PATO:0045055	https://raw.githubusercontent.com/obophenotype/zebrafish-phenotype-ontology/master/src/patterns/dosdp-patterns/abnormalQualityOfThing.yaml
