affected_entity_1_super	defined_class	pato_id	quality
GO:0034651	ZP:0148741	PATO:0002304	
GO:0034651	ZP:0148742	PATO:0045073	
GO:0040011	ZP:0148743	PATO:0050000	
GO:0040011	ZP:0148744	PATO:0055003	
ZFA:0009141	ZP:0148745	PATO:0045042	
ZFA:0009114	ZP:0148752	PATO:0001790	
ZFA:0000009	ZP:0148753	PATO:0002058	
ZFA:0000471	ZP:0148754	PATO:0001323	
ZFA:0009052	ZP:0148760	PATO:0002264	
GO:0030223	ZP:0148763	PATO:0000381	
GO:0030223	ZP:0148764	PATO:0045087	
ZFA:0009316	ZP:0148767	PATO:0001421	
GO:0003203	ZP:0148773	PATO:0000502	
ZFA:0001616	ZP:0148774	PATO:0000060	
ZFA:0009316	ZP:0148776	PATO:0001422	
GO:0097497	ZP:0148783	PATO:0000911	
ZFA:0001205	ZP:0148785	PATO:0000060	
ZFA:0001510	ZP:0148786	PATO:0000060	
ZFA:0000107	ZP:0148790	PATO:0000574	
GO:0097017	ZP:0148793	PATO:0002302	
ZFA:0000529	ZP:0148806	PATO:0002129	
ZFA:0001338	ZP:0148807	PATO:0002129	
GO:0010467	ZP:0148825	PATO:0000438	
GO:0010467	ZP:0148826	PATO:0002048	
GO:0030155	ZP:0148827	PATO:0002304	
GO:0045123	ZP:0148828	PATO:0002304	
GO:0048870	ZP:0148829	PATO:0002304	
GO:0098743	ZP:0148830	PATO:0002304	
GO:0098743	ZP:0148831	PATO:0045073	
GO:0008283	ZP:0148832	PATO:0045000	
ZFA:0000360	ZP:0148833	PATO:0001450	
GO:0003206	ZP:0148835	PATO:0045073	
GO:0003206	ZP:0148838	PATO:0002302	
ZFA:0001094	ZP:0148844	PATO:0001989	
ZFA:0005277	ZP:0148854	PATO:0001562	
GO:0006631	ZP:0148859	PATO:0002304	
GO:0006730	ZP:0148860	PATO:0002304	
GO:0009437	ZP:0148861	PATO:0002304	
GO:0046656	ZP:0148862	PATO:0002304	
GO:0072527	ZP:0148863	PATO:0002304	
ZFA:0009275	ZP:0148864	PATO:0045054	
GO:0071632	ZP:0148865	PATO:0040033	
ZFA:0000327	ZP:0148866	PATO:0001997	
ZFA:0000599	ZP:0148867	PATO:0001997	
ZFA:0001466	ZP:0148869	PATO:0001351	
ZFA:0000152	ZP:0148870	PATO:0000938	
GO:0071228	ZP:0148875	PATO:0000082	
ZFA:0001285	ZP:0148879	PATO:0045055	
ZFA:0000591	ZP:0148880	PATO:0000470	
ZFA:0000591	ZP:0148881	PATO:0000628	
ZFA:0005029	ZP:0148882	PATO:0000470	
ZFA:0001720	ZP:0148883	PATO:0001997	
ZFA:0001721	ZP:0148884	PATO:0000470	
ZFA:0000009	ZP:0148886	PATO:0001623	
GO:0060047	ZP:0148887	PATO:0002017	
ZFA:0005849	ZP:0148890	PATO:0040060	
GO:0043992	ZP:0148892	PATO:0002051	
GO:0044017	ZP:0148893	PATO:0002051	
GO:0046975	ZP:0148894	PATO:0002052	
GO:0048823	ZP:0148901	PATO:0000502	
GO:0001706	ZP:0000097	PATO:0001236	PATO:0001236
GO:0021854	ZP:0000176	PATO:0001236	PATO:0001236
GO:0048853	ZP:0000179	PATO:0001236	PATO:0001236
GO:0060059	ZP:0000180	PATO:0001236	PATO:0001236
GO:0001840	ZP:0000275	PATO:0001236	PATO:0001236
GO:0021794	ZP:0000336	PATO:0001236	PATO:0001236
GO:0048795	ZP:0000391	PATO:0001236	PATO:0001236
GO:0030099	ZP:0000543	PATO:0001236	PATO:0001236
GO:0060216	ZP:0000546	PATO:0001236	PATO:0001236
GO:0002040	ZP:0000689	PATO:0001236	PATO:0001236
GO:0030218	ZP:0000695	PATO:0001236	PATO:0001236
GO:0035148	ZP:0000696	PATO:0001236	PATO:0001236
GO:0060215	ZP:0000703	PATO:0001236	PATO:0001236
GO:0009794	ZP:0000779	PATO:0001236	PATO:0001236
GO:0014021	ZP:0000780	PATO:0001236	PATO:0001236
GO:0030901	ZP:0000786	PATO:0001236	PATO:0001236
GO:0032922	ZP:0000825	PATO:0001236	PATO:0001236
GO:0001764	ZP:0000828	PATO:0001236	PATO:0001236
GO:0030182	ZP:0000834	PATO:0001236	PATO:0001236
GO:0070507	ZP:0000848	PATO:0001236	PATO:0001236
GO:2000298	ZP:0000849	PATO:0001236	PATO:0001236
GO:0031290	ZP:0000966	PATO:0001236	PATO:0001236
GO:0033564	ZP:0000967	PATO:0001236	PATO:0001236
GO:0021979	ZP:0001200	PATO:0001236	PATO:0001236
GO:0071542	ZP:0001206	PATO:0001236	PATO:0001236
GO:0007638	ZP:0001263	PATO:0001236	PATO:0001236
GO:0051899	ZP:0001265	PATO:0001236	PATO:0001236
GO:0001966	ZP:0001269	PATO:0001236	PATO:0001236
GO:0001714	ZP:0001283	PATO:0001236	PATO:0001236
GO:0009953	ZP:0001319	PATO:0001236	PATO:0001236
GO:0051294	ZP:0001433	PATO:0001236	PATO:0001236
GO:0006936	ZP:0001484	PATO:0001236	PATO:0001236
GO:0048741	ZP:0001487	PATO:0001236	PATO:0001236
GO:0031018	ZP:0001529	PATO:0001236	PATO:0001236
GO:0007411	ZP:0001563	PATO:0001236	PATO:0001236
GO:0008354	ZP:0001564	PATO:0001236	PATO:0001236
GO:0048920	ZP:0001566	PATO:0001236	PATO:0001236
GO:0050953	ZP:0001579	PATO:0001236	PATO:0001236
GO:0051966	ZP:0001580	PATO:0001236	PATO:0001236
GO:0055077	ZP:0001581	PATO:0001236	PATO:0001236
GO:0007369	ZP:0001587	PATO:0001236	PATO:0001236
GO:0007509	ZP:0001588	PATO:0001236	PATO:0001236
GO:0060030	ZP:0001590	PATO:0001236	PATO:0001236
GO:0090504	ZP:0001591	PATO:0001236	PATO:0001236
GO:0003007	ZP:0001659	PATO:0001236	PATO:0001236
GO:0048675	ZP:0001660	PATO:0001236	PATO:0001236
GO:0007528	ZP:0001668	PATO:0001236	PATO:0001236
GO:0048384	ZP:0001694	PATO:0001236	PATO:0001236
GO:0001945	ZP:0001725	PATO:0001236	PATO:0001236
GO:0060854	ZP:0001728	PATO:0001236	PATO:0001236
GO:0001570	ZP:0002001	PATO:0001236	PATO:0001236
GO:0042074	ZP:0002003	PATO:0001236	PATO:0001236
GO:0043534	ZP:0002004	PATO:0001236	PATO:0001236
GO:0007492	ZP:0002114	PATO:0001236	PATO:0001236
GO:0014033	ZP:0002115	PATO:0001236	PATO:0001236
GO:0048703	ZP:0002116	PATO:0001236	PATO:0001236
GO:0060037	ZP:0002117	PATO:0001236	PATO:0001236
GO:0008078	ZP:0002129	PATO:0001236	PATO:0001236
GO:0060047	ZP:0002170	PATO:0001236	PATO:0001236
GO:0060042	ZP:0002261	PATO:0001236	PATO:0001236
GO:0000380	ZP:0002307	PATO:0001236	PATO:0001236
GO:0030206	ZP:0002317	PATO:0001236	PATO:0001236
GO:0009790	ZP:0002428	PATO:0001236	PATO:0001236
GO:0003406	ZP:0002433	PATO:0001236	PATO:0001236
GO:0008057	ZP:0002434	PATO:0001236	PATO:0001236
GO:0008283	ZP:0002435	PATO:0001236	PATO:0001236
GO:0032438	ZP:0002436	PATO:0001236	PATO:0001236
GO:0048066	ZP:0002438	PATO:0001236	PATO:0001236
GO:0048069	ZP:0002439	PATO:0001236	PATO:0001236
GO:0048797	ZP:0002440	PATO:0001236	PATO:0001236
GO:0010842	ZP:0002497	PATO:0001236	PATO:0001236
GO:0001947	ZP:0002506	PATO:0001236	PATO:0001236
GO:0060027	ZP:0002525	PATO:0001236	PATO:0001236
GO:0008345	ZP:0002588	PATO:0001236	PATO:0001236
GO:0007414	ZP:0002614	PATO:0001236	PATO:0001236
GO:0007611	ZP:0002615	PATO:0001236	PATO:0001236
GO:0060538	ZP:0002706	PATO:0001236	PATO:0001236
GO:0001755	ZP:0002792	PATO:0001236	PATO:0001236
GO:0008045	ZP:0002793	PATO:0001236	PATO:0001236
GO:0021522	ZP:0002794	PATO:0001236	PATO:0001236
GO:0003140	ZP:0002890	PATO:0001236	PATO:0001236
GO:0040036	ZP:0002891	PATO:0001236	PATO:0001236
GO:0060287	ZP:0002894	PATO:0001236	PATO:0001236
GO:0070121	ZP:0002896	PATO:0001236	PATO:0001236
GO:0034332	ZP:0002911	PATO:0001236	PATO:0001236
GO:0072554	ZP:0002912	PATO:0001236	PATO:0001236
GO:0007368	ZP:0002923	PATO:0001236	PATO:0001236
GO:0033292	ZP:0002939	PATO:0001236	PATO:0001236
GO:0048593	ZP:0002941	PATO:0001236	PATO:0001236
GO:0007420	ZP:0003079	PATO:0001236	PATO:0001236
GO:0034504	ZP:0003238	PATO:0001236	PATO:0001236
GO:0003143	ZP:0003246	PATO:0001236	PATO:0001236
GO:0035051	ZP:0003251	PATO:0001236	PATO:0001236
GO:0016203	ZP:0003267	PATO:0001236	PATO:0001236
GO:0036269	ZP:0003323	PATO:0001236	PATO:0001236
GO:0048922	ZP:0003378	PATO:0001236	PATO:0001236
GO:0048668	ZP:0003468	PATO:0001236	PATO:0001236
GO:0034243	ZP:0003484	PATO:0001236	PATO:0001236
GO:0031016	ZP:0003521	PATO:0001236	PATO:0001236
GO:0007064	ZP:0003632	PATO:0001236	PATO:0001236
GO:0009994	ZP:0003691	PATO:0001236	PATO:0001236
GO:0048601	ZP:0003692	PATO:0001236	PATO:0001236
GO:0060832	ZP:0003693	PATO:0001236	PATO:0001236
GO:0060912	ZP:0003738	PATO:0001236	PATO:0001236
GO:0030593	ZP:0003754	PATO:0001236	PATO:0001236
GO:0048246	ZP:0003755	PATO:0001236	PATO:0001236
GO:0007049	ZP:0003775	PATO:0001236	PATO:0001236
GO:0007052	ZP:0003957	PATO:0001236	PATO:0001236
GO:0001525	ZP:0004046	PATO:0001236	PATO:0001236
GO:0007033	ZP:0004047	PATO:0001236	PATO:0001236
GO:0008015	ZP:0004048	PATO:0001236	PATO:0001236
GO:0061154	ZP:0004049	PATO:0001236	PATO:0001236
GO:0000278	ZP:0004077	PATO:0001236	PATO:0001236
GO:0008589	ZP:0004272	PATO:0001236	PATO:0001236
GO:0021513	ZP:0004273	PATO:0001236	PATO:0001236
GO:0021871	ZP:0004274	PATO:0001236	PATO:0001236
GO:0021984	ZP:0004275	PATO:0001236	PATO:0001236
GO:0030900	ZP:0004276	PATO:0001236	PATO:0001236
GO:0048846	ZP:0004278	PATO:0001236	PATO:0001236
GO:0000398	ZP:0004316	PATO:0001236	PATO:0001236
GO:0008594	ZP:0004342	PATO:0001236	PATO:0001236
GO:0050975	ZP:0004374	PATO:0001236	PATO:0001236
GO:0050881	ZP:0004410	PATO:0001236	PATO:0001236
GO:0043473	ZP:0004434	PATO:0001236	PATO:0001236
GO:0030097	ZP:0004486	PATO:0001236	PATO:0001236
GO:0007399	ZP:0004500	PATO:0001236	PATO:0001236
GO:0048882	ZP:0004573	PATO:0001236	PATO:0001236
GO:0048883	ZP:0004574	PATO:0001236	PATO:0001236
GO:0035462	ZP:0004596	PATO:0001236	PATO:0001236
GO:0035141	ZP:0004669	PATO:0001236	PATO:0001236
GO:0016477	ZP:0004703	PATO:0001236	PATO:0001236
GO:0048666	ZP:0004741	PATO:0001236	PATO:0001236
GO:0048565	ZP:0004747	PATO:0001236	PATO:0001236
GO:0030916	ZP:0004751	PATO:0001236	PATO:0001236
GO:0043049	ZP:0004752	PATO:0001236	PATO:0001236
GO:0048855	ZP:0004796	PATO:0001236	PATO:0001236
GO:0060126	ZP:0004797	PATO:0001236	PATO:0001236
GO:0060127	ZP:0004798	PATO:0001236	PATO:0001236
GO:0060128	ZP:0004799	PATO:0001236	PATO:0001236
GO:0042667	ZP:0004836	PATO:0001236	PATO:0001236
GO:0030855	ZP:0004945	PATO:0001236	PATO:0001236
GO:0048794	ZP:0004998	PATO:0001236	PATO:0001236
GO:0007270	ZP:0005006	PATO:0001236	PATO:0001236
GO:0035677	ZP:0005007	PATO:0001236	PATO:0001236
GO:0045197	ZP:0005026	PATO:0001236	PATO:0001236
GO:0048342	ZP:0005146	PATO:0001236	PATO:0001236
GO:0051216	ZP:0005160	PATO:0001236	PATO:0001236
GO:0002062	ZP:0005390	PATO:0001236	PATO:0001236
GO:0048701	ZP:0005392	PATO:0001236	PATO:0001236
GO:0060272	ZP:0005393	PATO:0001236	PATO:0001236
GO:0060325	ZP:0005394	PATO:0001236	PATO:0001236
GO:0009948	ZP:0005501	PATO:0001236	PATO:0001236
GO:0036342	ZP:0005550	PATO:0001236	PATO:0001236
GO:0002042	ZP:0005573	PATO:0001236	PATO:0001236
GO:0002043	ZP:0005574	PATO:0001236	PATO:0001236
GO:0061337	ZP:0005593	PATO:0001236	PATO:0001236
GO:0001889	ZP:0005624	PATO:0001236	PATO:0001236
GO:0004035	ZP:0005625	PATO:0001236	PATO:0001236
GO:0016331	ZP:0005627	PATO:0001236	PATO:0001236
GO:0060322	ZP:0005642	PATO:0001236	PATO:0001236
GO:0033059	ZP:0005647	PATO:0001236	PATO:0001236
GO:0003161	ZP:0005653	PATO:0001236	PATO:0001236
GO:0055008	ZP:0005654	PATO:0001236	PATO:0001236
GO:0007585	ZP:0005659	PATO:0001236	PATO:0001236
GO:0045446	ZP:0005670	PATO:0001236	PATO:0001236
GO:0002089	ZP:0005765	PATO:0001236	PATO:0001236
GO:0070306	ZP:0005768	PATO:0001236	PATO:0001236
GO:0090307	ZP:0005852	PATO:0001236	PATO:0001236
GO:0035118	ZP:0005883	PATO:0001236	PATO:0001236
GO:0071600	ZP:0005884	PATO:0001236	PATO:0001236
GO:0006629	ZP:0005933	PATO:0001236	PATO:0001236
GO:0048592	ZP:0005980	PATO:0001236	PATO:0001236
GO:0007224	ZP:0006098	PATO:0001236	PATO:0001236
GO:0030318	ZP:0006157	PATO:0001236	PATO:0001236
GO:0050908	ZP:0006159	PATO:0001236	PATO:0001236
GO:0031122	ZP:0006195	PATO:0001236	PATO:0001236
GO:0046847	ZP:0006196	PATO:0001236	PATO:0001236
GO:0001569	ZP:0006211	PATO:0001236	PATO:0001236
GO:0061371	ZP:0006382	PATO:0001236	PATO:0001236
GO:0001654	ZP:0006394	PATO:0001236	PATO:0001236
GO:0001756	ZP:0006395	PATO:0001236	PATO:0001236
GO:0014028	ZP:0006469	PATO:0001236	PATO:0001236
GO:0060034	ZP:0006470	PATO:0001236	PATO:0001236
GO:0009952	ZP:0006475	PATO:0001236	PATO:0001236
GO:0050910	ZP:0006493	PATO:0001236	PATO:0001236
GO:0001568	ZP:0006500	PATO:0001236	PATO:0001236
GO:0048514	ZP:0006501	PATO:0001236	PATO:0001236
GO:0030199	ZP:0006571	PATO:0001236	PATO:0001236
GO:0048596	ZP:0006572	PATO:0001236	PATO:0001236
GO:0060307	ZP:0006615	PATO:0001236	PATO:0001236
GO:0007080	ZP:0006811	PATO:0001236	PATO:0001236
GO:0048589	ZP:0006859	PATO:0001236	PATO:0001236
GO:0007059	ZP:0006865	PATO:0001236	PATO:0001236
GO:0032965	ZP:0006911	PATO:0001236	PATO:0001236
GO:0055007	ZP:0006955	PATO:0001236	PATO:0001236
GO:0022904	ZP:0006971	PATO:0001236	PATO:0001236
GO:0003146	ZP:0007027	PATO:0001236	PATO:0001236
GO:0060971	ZP:0007028	PATO:0001236	PATO:0001236
GO:0060972	ZP:0007029	PATO:0001236	PATO:0001236
GO:0071907	ZP:0007030	PATO:0001236	PATO:0001236
GO:0030968	ZP:0007087	PATO:0001236	PATO:0001236
GO:0048702	ZP:0007160	PATO:0001236	PATO:0001236
GO:0015012	ZP:0007187	PATO:0001236	PATO:0001236
GO:0001964	ZP:0007264	PATO:0001236	PATO:0001236
GO:0060080	ZP:0007378	PATO:0001236	PATO:0001236
GO:0060092	ZP:0007379	PATO:0001236	PATO:0001236
GO:0030509	ZP:0007397	PATO:0001236	PATO:0001236
GO:0016192	ZP:0007567	PATO:0001236	PATO:0001236
GO:0021538	ZP:0007603	PATO:0001236	PATO:0001236
GO:0030595	ZP:0007627	PATO:0001236	PATO:0001236
GO:0036268	ZP:0007674	PATO:0001236	PATO:0001236
GO:0035995	ZP:0007729	PATO:0001236	PATO:0001236
GO:0070509	ZP:0007800	PATO:0001236	PATO:0001236
GO:0060491	ZP:0007870	PATO:0001236	PATO:0001236
GO:0070054	ZP:0007882	PATO:0001236	PATO:0001236
GO:0007417	ZP:0007904	PATO:0001236	PATO:0001236
GO:0001649	ZP:0007940	PATO:0001236	PATO:0001236
GO:0007519	ZP:0007982	PATO:0001236	PATO:0001236
GO:0007634	ZP:0008042	PATO:0001236	PATO:0001236
GO:0021986	ZP:0008053	PATO:0001236	PATO:0001236
GO:0048814	ZP:0008054	PATO:0001236	PATO:0001236
GO:0002573	ZP:0008074	PATO:0001236	PATO:0001236
GO:0002574	ZP:0008075	PATO:0001236	PATO:0001236
GO:0030223	ZP:0008077	PATO:0001236	PATO:0001236
GO:0035701	ZP:0008078	PATO:0001236	PATO:0001236
GO:0060026	ZP:0008102	PATO:0001236	PATO:0001236
GO:0006688	ZP:0008138	PATO:0001236	PATO:0001236
GO:0048854	ZP:0008322	PATO:0001236	PATO:0001236
GO:0035994	ZP:0008453	PATO:0001236	PATO:0001236
GO:0048752	ZP:0008495	PATO:0001236	PATO:0001236
GO:0007626	ZP:0008523	PATO:0001236	PATO:0001236
GO:0030947	ZP:0008540	PATO:0001236	PATO:0001236
GO:0008610	ZP:0008711	PATO:0001236	PATO:0001236
GO:0048696	ZP:0008802	PATO:0001236	PATO:0001236
GO:0014707	ZP:0008827	PATO:0001236	PATO:0001236
GO:0031443	ZP:0008845	PATO:0001236	PATO:0001236
GO:0031444	ZP:0008847	PATO:0001236	PATO:0001236
GO:0014029	ZP:0008894	PATO:0001236	PATO:0001236
GO:0030282	ZP:0008895	PATO:0001236	PATO:0001236
GO:0019226	ZP:0008926	PATO:0001236	PATO:0001236
GO:0045214	ZP:0008968	PATO:0001236	PATO:0001236
GO:0007274	ZP:0008973	PATO:0001236	PATO:0001236
GO:0043113	ZP:0008974	PATO:0001236	PATO:0001236
GO:0022008	ZP:0009013	PATO:0001236	PATO:0001236
GO:0003720	ZP:0009017	PATO:0001236	PATO:0001236
GO:0031987	ZP:0009084	PATO:0001236	PATO:0001236
GO:0035138	ZP:0009339	PATO:0001236	PATO:0001236
GO:0042462	ZP:0009344	PATO:0001236	PATO:0001236
GO:0060119	ZP:0009345	PATO:0001236	PATO:0001236
GO:0060271	ZP:0009408	PATO:0001236	PATO:0001236
GO:0019228	ZP:0009441	PATO:0001236	PATO:0001236
GO:0006638	ZP:0009475	PATO:0001236	PATO:0001236
GO:0042594	ZP:0009477	PATO:0001236	PATO:0001236
GO:0006885	ZP:0009484	PATO:0001236	PATO:0001236
GO:0055078	ZP:0009485	PATO:0001236	PATO:0001236
GO:0040011	ZP:0009493	PATO:0001236	PATO:0001236
GO:0033339	ZP:0009527	PATO:0001236	PATO:0001236
GO:0035914	ZP:0009528	PATO:0001236	PATO:0001236
GO:0051146	ZP:0009616	PATO:0001236	PATO:0001236
GO:0043589	ZP:0009705	PATO:0001236	PATO:0001236
GO:0033334	ZP:0009799	PATO:0001236	PATO:0001236
GO:0060384	ZP:0009808	PATO:0001236	PATO:0001236
GO:0021530	ZP:0009846	PATO:0001236	PATO:0001236
GO:0060028	ZP:0009921	PATO:0001236	PATO:0001236
GO:0060876	ZP:0009951	PATO:0001236	PATO:0001236
GO:0009880	ZP:0009996	PATO:0001236	PATO:0001236
GO:0042692	ZP:0010022	PATO:0001236	PATO:0001236
GO:0035469	ZP:0010078	PATO:0001236	PATO:0001236
GO:0071910	ZP:0010079	PATO:0001236	PATO:0001236
GO:0003404	ZP:0010238	PATO:0001236	PATO:0001236
GO:0050832	ZP:0010269	PATO:0001236	PATO:0001236
GO:0060221	ZP:0010271	PATO:0001236	PATO:0001236
GO:0048793	ZP:0010366	PATO:0001236	PATO:0001236
GO:0008543	ZP:0010369	PATO:0001236	PATO:0001236
GO:0021547	ZP:0010408	PATO:0001236	PATO:0001236
GO:0031017	ZP:0010458	PATO:0001236	PATO:0001236
GO:0060129	ZP:0010513	PATO:0001236	PATO:0001236
GO:0016055	ZP:0010523	PATO:0001236	PATO:0001236
GO:0007601	ZP:0010561	PATO:0001236	PATO:0001236
GO:0043476	ZP:0010562	PATO:0001236	PATO:0001236
GO:0072114	ZP:0010707	PATO:0001236	PATO:0001236
GO:0035775	ZP:0010728	PATO:0001236	PATO:0001236
GO:2001197	ZP:0010741	PATO:0001236	PATO:0001236
GO:0060363	ZP:0010761	PATO:0001236	PATO:0001236
GO:0036368	ZP:0010773	PATO:0001236	PATO:0001236
GO:0007268	ZP:0010810	PATO:0001236	PATO:0001236
GO:0071908	ZP:0010841	PATO:0001236	PATO:0001236
GO:0061053	ZP:0010854	PATO:0001236	PATO:0001236
GO:0048320	ZP:0010913	PATO:0001236	PATO:0001236
GO:0048341	ZP:0010914	PATO:0001236	PATO:0001236
GO:0048339	ZP:0010946	PATO:0001236	PATO:0001236
GO:0006940	ZP:0011006	PATO:0001236	PATO:0001236
GO:0014831	ZP:0011008	PATO:0001236	PATO:0001236
GO:0008154	ZP:0011016	PATO:0001236	PATO:0001236
GO:0048821	ZP:0011036	PATO:0001236	PATO:0001236
GO:0021798	ZP:0011069	PATO:0001236	PATO:0001236
GO:0060041	ZP:0011071	PATO:0001236	PATO:0001236
GO:0071679	ZP:0011072	PATO:0001236	PATO:0001236
GO:0048709	ZP:0011115	PATO:0001236	PATO:0001236
GO:0040016	ZP:0011116	PATO:0001236	PATO:0001236
GO:1900107	ZP:0011117	PATO:0001236	PATO:0001236
GO:0021960	ZP:0011135	PATO:0001236	PATO:0001236
GO:0021575	ZP:0011140	PATO:0001236	PATO:0001236
GO:0045475	ZP:0011149	PATO:0001236	PATO:0001236
GO:0036135	ZP:0011158	PATO:0001236	PATO:0001236
GO:0003190	ZP:0011167	PATO:0001236	PATO:0001236
GO:0036302	ZP:0011168	PATO:0001236	PATO:0001236
GO:0071599	ZP:0011170	PATO:0001236	PATO:0001236
GO:0035476	ZP:0011190	PATO:0001236	PATO:0001236
GO:0014720	ZP:0011192	PATO:0001236	PATO:0001236
GO:0003094	ZP:0011193	PATO:0001236	PATO:0001236
GO:0007004	ZP:0011200	PATO:0001236	PATO:0001236
GO:0021654	ZP:0011220	PATO:0001236	PATO:0001236
GO:0021592	ZP:0011223	PATO:0001236	PATO:0001236
GO:0061055	ZP:0011232	PATO:0001236	PATO:0001236
GO:0021628	ZP:0011278	PATO:0001236	PATO:0001236
GO:0007507	ZP:0011289	PATO:0001236	PATO:0001236
GO:0048557	ZP:0011327	PATO:0001236	PATO:0001236
GO:0003318	ZP:0011337	PATO:0001236	PATO:0001236
GO:0060312	ZP:0011397	PATO:0001236	PATO:0001236
GO:0006874	ZP:0011402	PATO:0001236	PATO:0001236
GO:0048918	ZP:0011415	PATO:0001236	PATO:0001236
GO:0097352	ZP:0011461	PATO:0001236	PATO:0001236
GO:0039021	ZP:0011494	PATO:0001236	PATO:0001236
GO:0035178	ZP:0011495	PATO:0001236	PATO:0001236
GO:0035640	ZP:0011496	PATO:0001236	PATO:0001236
GO:0035641	ZP:0011497	PATO:0001236	PATO:0001236
GO:0001944	ZP:0011503	PATO:0001236	PATO:0001236
GO:0055113	ZP:0011530	PATO:0001236	PATO:0001236
GO:0000910	ZP:0011560	PATO:0001236	PATO:0001236
GO:0022007	ZP:0011572	PATO:0001236	PATO:0001236
GO:0060031	ZP:0011573	PATO:0001236	PATO:0001236
GO:0000132	ZP:0011594	PATO:0001236	PATO:0001236
GO:0051648	ZP:0011623	PATO:0001236	PATO:0001236
GO:0001822	ZP:0011635	PATO:0001236	PATO:0001236
GO:0021517	ZP:0011647	PATO:0001236	PATO:0001236
GO:0003232	ZP:0011756	PATO:0001236	PATO:0001236
GO:0022010	ZP:0011782	PATO:0001236	PATO:0001236
GO:0022011	ZP:0011783	PATO:0001236	PATO:0001236
GO:0042632	ZP:0011811	PATO:0001236	PATO:0001236
GO:0014003	ZP:0011848	PATO:0001236	PATO:0001236
GO:0003014	ZP:0011868	PATO:0001236	PATO:0001236
GO:0006397	ZP:0011953	PATO:0001236	PATO:0001236
GO:0003147	ZP:0011960	PATO:0001236	PATO:0001236
GO:0055062	ZP:0011986	PATO:0001236	PATO:0001236
GO:0007005	ZP:0012036	PATO:0001236	PATO:0001236
GO:0003234	ZP:0012048	PATO:0001236	PATO:0001236
GO:0001503	ZP:0012066	PATO:0001236	PATO:0001236
GO:0010996	ZP:0012256	PATO:0001236	PATO:0001236
GO:0036484	ZP:0012257	PATO:0001236	PATO:0001236
GO:0048884	ZP:0012272	PATO:0001236	PATO:0001236
GO:0048840	ZP:0012292	PATO:0001236	PATO:0001236
GO:0048885	ZP:0012317	PATO:0001236	PATO:0001236
GO:0030431	ZP:0012327	PATO:0001236	PATO:0001236
GO:0042552	ZP:0012328	PATO:0001236	PATO:0001236
GO:0072045	ZP:0012427	PATO:0001236	PATO:0001236
GO:0060575	ZP:0012454	PATO:0001236	PATO:0001236
GO:0001839	ZP:0012484	PATO:0001236	PATO:0001236
GO:0060975	ZP:0012485	PATO:0001236	PATO:0001236
GO:0021501	ZP:0012492	PATO:0001236	PATO:0001236
GO:0007610	ZP:0012599	PATO:0001236	PATO:0001236
GO:0007612	ZP:0012600	PATO:0001236	PATO:0001236
GO:0007530	ZP:0012634	PATO:0001236	PATO:0001236
GO:0002244	ZP:0012657	PATO:0001236	PATO:0001236
GO:0061056	ZP:0012658	PATO:0001236	PATO:0001236
GO:0035907	ZP:0012659	PATO:0001236	PATO:0001236
GO:0048538	ZP:0012660	PATO:0001236	PATO:0001236
GO:0060218	ZP:0012661	PATO:0001236	PATO:0001236
GO:0061515	ZP:0012710	PATO:0001236	PATO:0001236
GO:0048485	ZP:0012742	PATO:0001236	PATO:0001236
GO:0039023	ZP:0012782	PATO:0001236	PATO:0001236
GO:0042685	ZP:0012791	PATO:0001236	PATO:0001236
GO:0045198	ZP:0012792	PATO:0001236	PATO:0001236
GO:0051145	ZP:0012800	PATO:0001236	PATO:0001236
GO:0060319	ZP:0012804	PATO:0001236	PATO:0001236
GO:0007605	ZP:0012827	PATO:0001236	PATO:0001236
GO:0035088	ZP:0012856	PATO:0001236	PATO:0001236
GO:0030036	ZP:0012861	PATO:0001236	PATO:0001236
GO:0006915	ZP:0012870	PATO:0001236	PATO:0001236
GO:0003230	ZP:0012890	PATO:0001236	PATO:0001236
GO:0003231	ZP:0012891	PATO:0001236	PATO:0001236
GO:0003272	ZP:0012892	PATO:0001236	PATO:0001236
GO:0034330	ZP:0012893	PATO:0001236	PATO:0001236
GO:0060856	ZP:0012925	PATO:0001236	PATO:0001236
GO:0035249	ZP:0012950	PATO:0001236	PATO:0001236
GO:0010960	ZP:0012954	PATO:0001236	PATO:0001236
GO:0055074	ZP:0012955	PATO:0001236	PATO:0001236
GO:0071257	ZP:0012956	PATO:0001236	PATO:0001236
GO:0070831	ZP:0012963	PATO:0001236	PATO:0001236
GO:0055123	ZP:0012976	PATO:0001236	PATO:0001236
GO:0014032	ZP:0012978	PATO:0001236	PATO:0001236
GO:0014866	ZP:0012979	PATO:0001236	PATO:0001236
GO:0007517	ZP:0012990	PATO:0001236	PATO:0001236
GO:0032023	ZP:0012992	PATO:0001236	PATO:0001236
GO:0055110	ZP:0012998	PATO:0001236	PATO:0001236
GO:0030261	ZP:0013007	PATO:0001236	PATO:0001236
GO:0007042	ZP:0013020	PATO:0001236	PATO:0001236
GO:0042694	ZP:0013039	PATO:0001236	PATO:0001236
GO:0010001	ZP:0013046	PATO:0001236	PATO:0001236
GO:0050931	ZP:0013047	PATO:0001236	PATO:0001236
GO:0045165	ZP:0013051	PATO:0001236	PATO:0001236
GO:0045216	ZP:0013052	PATO:0001236	PATO:0001236
