affected_entity_1_sub	affected_entity_1_super	defined_class	pato_id
CHEBI:29034	ZFA:0001094	ZP:0104179	PATO:0000470
CHEBI:29034	ZFA:0000008	ZP:0104181	PATO:0000470
CHEBI:29034	ZFA:0000112	ZP:0104183	PATO:0000470
CHEBI:29034	ZFA:0000123	ZP:0104184	PATO:0000470
CHEBI:29034	ZFA:0005145	ZP:0104187	PATO:0000470
ZFA:0005622	ZFA:0005509	ZP:0104188	PATO:0002364
BSPO:0000084	ZFA:0000032	ZP:0104190	PATO:0000470
BSPO:0000084	ZFA:0000032	ZP:0104191	PATO:0001671
ZFA:0005778	ZFA:0000032	ZP:0104192	PATO:0000470
CHEBI:89634	ZFA:0000107	ZP:0104197	PATO:0001997
GO:0043005	ZFA:0000545	ZP:0104200	PATO:0000051
CHEBI:18420	ZFA:0001094	ZP:0104201	PATO:0001997
GO:0030424	ZFA:0009149	ZP:0104206	PATO:0000462
ZFA:0009135	ZFA:0000944	ZP:0104210	PATO:0001672
ZFA:0001725	ZFA:0000944	ZP:0104212	PATO:0001672
ZFA:0001725	ZFA:0000944	ZP:0104213	PATO:0001997
ZFA:0000470	ZFA:0000032	ZP:0104220	PATO:0000470
BSPO:0000079	ZFA:0000107	ZP:0104221	PATO:0001672
BSPO:0000079	ZFA:0000107	ZP:0104222	PATO:0001997
ZFA:0005314	ZFA:0005062	ZP:0104227	PATO:0000470
ZFA:0005314	ZFA:0005901	ZP:0104230	PATO:0000587
ZFA:0005314	ZFA:0005901	ZP:0104231	PATO:0002286
ZFA:0005314	ZFA:0005901	ZP:0104232	PATO:0000462
ZFA:0005314	ZFA:0005901	ZP:0104233	PATO:0000639
ZFA:0009248	ZFA:0000815	ZP:0104241	PATO:0001629
ZFA:0009256	ZFA:0005249	ZP:0104249	PATO:0000462
ZFA:0009000	ZFA:0000014	ZP:0104251	PATO:0002057
ZFA:0009199	ZFA:0000555	ZP:0104252	PATO:0001997
ZFA:0005249	ZFA:0001114	ZP:0104254	PATO:0001997
ZFA:0005249	ZFA:0001115	ZP:0104255	PATO:0001997
ZFA:0000005	ZFA:0001269	ZP:0104257	PATO:0001714
ZFA:0000005	ZFA:0001269	ZP:0104258	PATO:0002057
ZFA:0000082	ZFA:0001269	ZP:0104259	PATO:0001714
ZFA:0000082	ZFA:0001269	ZP:0104260	PATO:0002057
ZFA:0005314	ZFA:0000008	ZP:0104261	PATO:0000330
ZFA:0005314	ZFA:0000008	ZP:0104262	PATO:0001571
ZFA:0005314	ZFA:0000008	ZP:0104263	PATO:0001798
ZFA:0009065	ZFA:0000005	ZP:0104264	PATO:0001790
ZFA:0009065	ZFA:0000082	ZP:0104265	PATO:0000470
ZFA:0000082	ZFA:0001057	ZP:0104268	PATO:0001715
ZFA:0005255	ZFA:0001057	ZP:0104270	PATO:0001571
ZFA:0009044	ZFA:0000014	ZP:0104271	PATO:0002471
ZFA:0009044	ZFA:0000477	ZP:0104272	PATO:0002471
ZFA:0009256	ZFA:0001057	ZP:0104273	PATO:0000462
GO:0005921	ZFA:0000778	ZP:0104277	PATO:0000462
GO:0005921	ZFA:0009149	ZP:0104278	PATO:0000462
ZFA:0009306	ZFA:0000075	ZP:0104283	PATO:0000462
BSPO:0000093	ZFA:0000822	ZP:0104290	PATO:0000051
BSPO:0000093	ZFA:0000822	ZP:0104291	PATO:0000462
BSPO:0000093	ZFA:0000823	ZP:0104292	PATO:0000060
BSPO:0000093	ZFA:0000823	ZP:0104293	PATO:0001672
BSPO:0000093	ZFA:0000948	ZP:0104294	PATO:0000051
BSPO:0000093	ZFA:0000948	ZP:0104295	PATO:0000060
BSPO:0000093	ZFA:0000948	ZP:0104296	PATO:0000462
BSPO:0000093	ZFA:0000948	ZP:0104297	PATO:0001672
BSPO:0000093	ZFA:0001032	ZP:0104298	PATO:0000051
BSPO:0000093	ZFA:0001032	ZP:0104299	PATO:0000060
BSPO:0000093	ZFA:0001032	ZP:0104300	PATO:0000462
BSPO:0000093	ZFA:0001032	ZP:0104301	PATO:0001672
ZFA:0007087	ZFA:0000822	ZP:0104302	PATO:0000051
ZFA:0007087	ZFA:0000822	ZP:0104303	PATO:0000060
ZFA:0007087	ZFA:0001032	ZP:0104305	PATO:0000051
ZFA:0007087	ZFA:0001032	ZP:0104306	PATO:0000060
BSPO:0000093	ZFA:0000069	ZP:0104308	PATO:0000051
BSPO:0000093	ZFA:0000069	ZP:0104309	PATO:0000060
BSPO:0000093	ZFA:0000069	ZP:0104310	PATO:0001672
BSPO:0000093	ZFA:0000823	ZP:0104311	PATO:0000051
ZFA:0007087	ZFA:0000069	ZP:0104312	PATO:0000051
ZFA:0007087	ZFA:0000069	ZP:0104313	PATO:0000060
ZFA:0007087	ZFA:0000069	ZP:0104314	PATO:0001997
ZFA:0007087	ZFA:0000822	ZP:0104315	PATO:0001997
ZFA:0007087	ZFA:0001032	ZP:0104316	PATO:0001997
CHEBI:35143	ZFA:0001094	ZP:0104317	PATO:0001997
GO:1990075	ZFA:0009127	ZP:0104319	PATO:0000462
GO:1990075	ZFA:0009127	ZP:0104320	PATO:0001997
ZFA:0009120	ZFA:0000938	ZP:0104330	PATO:0001509
ZFA:0009120	ZFA:0000938	ZP:0104339	PATO:0001624
ZFA:0009120	ZFA:0000938	ZP:0104340	PATO:0000462
CHEBI:5391	ZFA:0005654	ZP:0104343	PATO:0001997
ZFA:0005731	ZFA:0000069	ZP:0104344	PATO:0000462
ZFA:0005731	ZFA:0000069	ZP:0104346	PATO:0001997
ZFA:0009316	ZFA:0005147	ZP:0104354	PATO:0001377
ZFA:0009104	ZFA:0005754	ZP:0104356	PATO:0001997
BSPO:0000071	ZFA:0001094	ZP:0104358	PATO:0000470
ZFA:0000787	ZFA:0001306	ZP:0104359	PATO:0001997
GO:0031594	ZFA:0000473	ZP:0104360	PATO:0000646
ZFA:0009115	ZFA:0000473	ZP:0104361	PATO:0000330
ZFA:0009115	ZFA:0000473	ZP:0104362	PATO:0001609
ZFA:0009000	ZFA:0000001	ZP:0104366	PATO:0000918
ZFA:0001643	ZFA:0000001	ZP:0104367	PATO:0001577
GO:0070160	ZFA:0000001	ZP:0104368	PATO:0000141
ZFA:0005314	ZFA:0000008	ZP:0104371	PATO:0000646
ZFA:0005314	ZFA:0000029	ZP:0104372	PATO:0000646
ZFA:0005314	ZFA:0000152	ZP:0104373	PATO:0000646
ZFA:0005559	ZFA:0005020	ZP:0104374	PATO:0000070
ZFA:0005559	ZFA:0005020	ZP:0104375	PATO:0000937
ZFA:0005559	ZFA:0005020	ZP:0104380	PATO:0000470
ZFA:0009065	ZFA:0001052	ZP:0104381	PATO:0000470
ZFA:0009102	ZFA:0001260	ZP:0104385	PATO:0000470
ZFA:0001637	ZFA:0000270	ZP:0104402	PATO:0000470
ZFA:0001637	ZFA:0000270	ZP:0104403	PATO:0000628
ZFA:0009102	ZFA:0001249	ZP:0104412	PATO:0000470
CHEBI:33567	ZFA:0001094	ZP:0104414	PATO:0000070
CHEBI:33568	ZFA:0001094	ZP:0104415	PATO:0000070
CHEBI:33569	ZFA:0001094	ZP:0104416	PATO:0000070
CHEBI:545959	ZFA:0001094	ZP:0104417	PATO:0000070
CHEBI:28790	ZFA:0001094	ZP:0104420	PATO:0000070
GO:0031941	ZFA:0000035	ZP:0104441	PATO:0000937
ZFA:0000152	ZFA:0005147	ZP:0104450	PATO:0000470
ZFA:0000152	ZFA:0005147	ZP:0104451	PATO:0001997
ZFA:0009280	ZFA:0005147	ZP:0104452	PATO:0000470
BSPO:0000079	ZFA:0005177	ZP:0104455	PATO:0000462
BSPO:0000079	ZFA:0005177	ZP:0104456	PATO:0001997
BSPO:0000083	ZFA:0005240	ZP:0104457	PATO:0000462
BSPO:0000083	ZFA:0005240	ZP:0104458	PATO:0001997
BSPO:0000084	ZFA:0005177	ZP:0104460	PATO:0000462
BSPO:0000084	ZFA:0005177	ZP:0104461	PATO:0001997
BSPO:0000112	ZFA:0005240	ZP:0104462	PATO:0000462
BSPO:0000112	ZFA:0005240	ZP:0104463	PATO:0001997
BSPO:0000039	ZFA:0005240	ZP:0104468	PATO:0000462
GO:0005604	ZFA:0000107	ZP:0104474	PATO:0000060
GO:1990904	ZFA:0000093	ZP:0104479	PATO:0000628
CHEBI:52630	ZFA:0000008	ZP:0104491	PATO:0001997
CHEBI:22470	ZFA:0000123	ZP:0104494	PATO:0000470
ZFA:0005277	ZFA:0001056	ZP:0104496	PATO:0000646
ZFA:0005274	ZFA:0000173	ZP:0104499	PATO:0001672
ZFA:0005274	ZFA:0000173	ZP:0104500	PATO:0001997
MPATH:549	ZFA:0001094	ZP:0104501	PATO:0000467
CHEBI:47774	ZFA:0000007	ZP:0104502	PATO:0000470
ZFA:0005759	ZFA:0000303	ZP:0104505	PATO:0001997
BSPO:0000071	ZFA:0000035	ZP:0104508	PATO:0000470
BSPO:0000071	ZFA:0000035	ZP:0104509	PATO:0001671
BSPO:0000072	ZFA:0000035	ZP:0104510	PATO:0000462
BSPO:0000072	ZFA:0000035	ZP:0104511	PATO:0000628
ZFA:0009258	ZFA:0001306	ZP:0104514	PATO:0000462
GO:0005929	ZFA:0000001	ZP:0104527	PATO:0002490
GO:0036064	ZFA:0000001	ZP:0104528	PATO:0001921
MPATH:564	ZFA:0001094	ZP:0104536	PATO:0000467
BSPO:0000039	ZFA:0005240	ZP:0104538	PATO:0000470
BSPO:0000039	ZFA:0005240	ZP:0104539	PATO:0001997
ZFA:0009226	ZFA:0001110	ZP:0104572	PATO:0000644
ZFA:0009091	ZFA:0001463	ZP:0104576	PATO:0002050
ZFA:0001318	ZFA:0000471	ZP:0104580	PATO:0000591
ZFA:0001318	ZFA:0000009	ZP:0104583	PATO:0000915
ZFA:0001318	ZFA:0000471	ZP:0104584	PATO:0000915
GO:0060091	ZFA:0000243	ZP:0104585	PATO:0000122
GO:0060091	ZFA:0000566	ZP:0104586	PATO:0000122
BSPO:0000070	ZFA:0000014	ZP:0104595	PATO:0000937
BSPO:0000039	ZFA:0005240	ZP:0104597	PATO:0000051
BSPO:0000083	ZFA:0005240	ZP:0104604	PATO:0000051
BSPO:0000112	ZFA:0005240	ZP:0104605	PATO:0000051
ZFA:0009256	ZFA:0001115	ZP:0104608	PATO:0000470
BSPO:0000070	ZFA:0000477	ZP:0104612	PATO:0000937
GO:0005930	ZFA:0009006	ZP:0104614	PATO:0001997
GO:0036156	ZFA:0009006	ZP:0104615	PATO:0001997
GO:0005930	ZFA:0009006	ZP:0104616	PATO:0000462
GO:0036126	ZFA:0009006	ZP:0104617	PATO:0000462
GO:0036157	ZFA:0009006	ZP:0104618	PATO:0000462
BSPO:0000070	ZFA:0000128	ZP:0104620	PATO:0000647
GO:0005634	ZFA:0000445	ZP:0104628	PATO:0001714
ZFA:0000098	ZFA:0000445	ZP:0104630	PATO:0000591
GO:0005858	ZFA:0009006	ZP:0104632	PATO:0000025
ZFA:0000005	ZFA:0001306	ZP:0104634	PATO:0000051
GO:0005739	ZFA:0005277	ZP:0104640	PATO:0000646
ZFA:0009238	ZFA:0000940	ZP:0104650	PATO:0002009
GO:0005634	ZFA:0000001	ZP:0104654	PATO:0001444
GO:0005773	ZFA:0000001	ZP:0104655	PATO:0000595
ZFA:0009034	ZFA:0000001	ZP:0104660	PATO:0002063
GO:0031430	ZFA:0009116	ZP:0104661	PATO:0001997
BSPO:0000061	ZFA:0009006	ZP:0104662	PATO:0001488
BSPO:0000062	ZFA:0009006	ZP:0104663	PATO:0000300
GO:0036126	ZFA:0009006	ZP:0104664	PATO:0000060
GO:0036126	ZFA:0009006	ZP:0104665	PATO:0001672
CHEBI:26739	ZFA:0000123	ZP:0104667	PATO:0000470
CHEBI:27283	ZFA:0001094	ZP:0104671	PATO:0000470
ZFA:0009076	ZFA:0000008	ZP:0104673	PATO:0000060
ZFA:0009076	ZFA:0000075	ZP:0104674	PATO:0000060
ZFA:0009036	ZFA:0000014	ZP:0104680	PATO:0000470
ZFA:0009036	ZFA:0000477	ZP:0104681	PATO:0000462
ZFA:0009036	ZFA:0000014	ZP:0104682	PATO:0000462
ZFA:0009036	ZFA:0000477	ZP:0104683	PATO:0000470
ZFA:0005604	ZFA:0005021	ZP:0104684	PATO:0001997
ZFA:0009036	ZFA:0000477	ZP:0104690	PATO:0002050
GO:0014069	ZFA:0000029	ZP:0104700	PATO:0001672
GO:0014069	ZFA:0000029	ZP:0104701	PATO:0001997
GO:0098982	ZFA:0000029	ZP:0104702	PATO:0001672
GO:0098982	ZFA:0000029	ZP:0104703	PATO:0001997
ZFA:0009276	ZFA:0000029	ZP:0104704	PATO:0001672
ZFA:0009276	ZFA:0000075	ZP:0104705	PATO:0001672
ZFA:0009276	ZFA:0000079	ZP:0104706	PATO:0001672
ZFA:0009276	ZFA:0000079	ZP:0104707	PATO:0001997
ZFA:0009276	ZFA:0000445	ZP:0104708	PATO:0001672
ZFA:0009276	ZFA:0000445	ZP:0104709	PATO:0001997
GO:0005929	ZFA:0000001	ZP:0104735	PATO:0002499
GO:0005929	ZFA:0000001	ZP:0104740	PATO:0000587
CHEBI:52630	ZFA:0001094	ZP:0104742	PATO:0000070
ZFA:0009139	ZFA:0005737	ZP:0104743	PATO:0001566
BSPO:0000127	ZFA:0001175	ZP:0104752	PATO:0000628
GO:0031941	ZFA:0000093	ZP:0104754	PATO:0000060
ZFA:0001462	ZFA:0000072	ZP:0104757	PATO:0000051
ZFA:0001462	ZFA:0000073	ZP:0104758	PATO:0000051
ZFA:0001462	ZFA:0000728	ZP:0104759	PATO:0000051
ZFA:0001462	ZFA:0000732	ZP:0104760	PATO:0000051
ZFA:0001462	ZFA:0000733	ZP:0104761	PATO:0000051
ZFA:0001462	ZFA:0000857	ZP:0104762	PATO:0000051
ZFA:0001462	ZFA:0000974	ZP:0104763	PATO:0000051
ZFA:0001462	ZFA:0000982	ZP:0104764	PATO:0000051
ZFA:0001462	ZFA:0000983	ZP:0104765	PATO:0000051
ZFA:0009248	ZFA:0005875	ZP:0104766	PATO:0000470
CHEBI:17650	ZFA:0001094	ZP:0104767	PATO:0002050
CHEBI:28790	ZFA:0000029	ZP:0104768	PATO:0000470
CHEBI:33569	ZFA:0000029	ZP:0104769	PATO:0001997
CHEBI:41941	ZFA:0000029	ZP:0104770	PATO:0001997
CHEBI:41941	ZFA:0000079	ZP:0104771	PATO:0001997
CHEBI:41941	ZFA:0000101	ZP:0104772	PATO:0001997
CHEBI:41941	ZFA:0000445	ZP:0104773	PATO:0001997
ZFA:0009019	ZFA:0009292	ZP:0104779	PATO:0001997
GO:0044297	ZFA:0009149	ZP:0104780	PATO:0002057
ZFA:0005830	ZFA:0005028	ZP:0104782	PATO:0001997
GO:0031594	ZFA:0001056	ZP:0104785	PATO:0000051
ZFA:0000610	ZFA:0005277	ZP:0104794	PATO:0000628
GO:0098846	ZFA:0001673	ZP:0105645	PATO:0002254
GO:0031514	ZFA:0009033	ZP:0105648	PATO:0002355
BSPO:0000070	ZFA:0001286	ZP:0105650	PATO:0000470
BSPO:0000009	ZFA:0000008	ZP:0105651	PATO:0000462
BSPO:0000009	ZFA:0001135	ZP:0105660	PATO:0000462
GO:0098590	ZFA:0001135	ZP:0105665	PATO:0000628
GO:0036064	ZFA:0000001	ZP:0105666	PATO:0000140
GO:0005874	ZFA:0000093	ZP:0105674	PATO:0000060
GO:0005874	ZFA:0000093	ZP:0105675	PATO:0000628
ZFA:0005559	ZFA:0000099	ZP:0105677	PATO:0001997
ZFA:0009036	ZFA:0000099	ZP:0105678	PATO:0000470
ZFA:0009036	ZFA:0000099	ZP:0105679	PATO:0001997
GO:0002140	ZFA:0000166	ZP:0105680	PATO:0000467
ZFA:0000118	ZFA:0000242	ZP:0105682	PATO:0000470
BSPO:0000079	ZFA:0001135	ZP:0105683	PATO:0000470
BSPO:0000079	ZFA:0001135	ZP:0105684	PATO:0001671
BSPO:0000084	ZFA:0001135	ZP:0105685	PATO:0000470
BSPO:0000084	ZFA:0001135	ZP:0105686	PATO:0001671
BSPO:0000084	ZFA:0001135	ZP:0105687	PATO:0001672
BSPO:0000084	ZFA:0001135	ZP:0105688	PATO:0001997
ZFA:0001086	ZFA:0009116	ZP:0105689	PATO:0001997
BSPO:0000071	ZFA:0001157	ZP:0105710	PATO:0000462
BSPO:0000071	ZFA:0001157	ZP:0105711	PATO:0000628
BSPO:0000075	ZFA:0001157	ZP:0105712	PATO:0000462
BSPO:0000075	ZFA:0001157	ZP:0105713	PATO:0000628
BSPO:0000075	ZFA:0001157	ZP:0105715	PATO:0000470
ZFA:0001269	ZFA:0001069	ZP:0105727	PATO:0000019
GO:0016323	ZFA:0000940	ZP:0105742	PATO:0001997
ZFA:0009367	ZFA:0000940	ZP:0105744	PATO:0000070
ZFA:0009014	ZFA:0000014	ZP:0105752	PATO:0000462
ZFA:0000041	ZFA:0001115	ZP:0105754	PATO:0001997
ZFA:0005147	ZFA:0000075	ZP:0105759	PATO:0001997
GO:0031514	ZFA:0009033	ZP:0105760	PATO:0000574
ZFA:0009141	ZFA:0005147	ZP:0105764	PATO:0001997
ZFA:0009141	ZFA:0005147	ZP:0105765	PATO:0000470
BSPO:0000070	ZFA:0001306	ZP:0105766	PATO:0001997
MPATH:359	ZFA:0001094	ZP:0105776	PATO:0002098
ZFA:0009258	ZFA:0001306	ZP:0105778	PATO:0000470
ZFA:0009327	ZFA:0001338	ZP:0105790	PATO:0001997
GO:0001750	ZFA:0009154	ZP:0105792	PATO:0000628
GO:0031982	ZFA:0009154	ZP:0105793	PATO:0000628
MPATH:218	ZFA:0001438	ZP:0105797	PATO:0000470
MPATH:551	ZFA:0000107	ZP:0105798	PATO:0000470
MPATH:218	ZFA:0001094	ZP:0105800	PATO:0000467
CHEBI:30413	ZFA:0001094	ZP:0105802	PATO:0000470
GO:0030141	ZFA:0009327	ZP:0105803	PATO:0000462
ZFA:0009149	ZFA:0001032	ZP:0105806	PATO:0001997
BSPO:0000071	ZFA:0000012	ZP:0105809	PATO:0001997
MPATH:128	ZFA:0001094	ZP:0105811	PATO:0000467
ZFA:0009354	ZFA:0005898	ZP:0105820	PATO:0000470
GO:0035770	ZFA:0000093	ZP:0105821	PATO:0000140
BSPO:0000070	ZFA:0000020	ZP:0105831	PATO:0000470
CHEBI:18059	ZFA:0001338	ZP:0105835	PATO:0000470
CHEBI:18059	ZFA:0005314	ZP:0105836	PATO:0000470
CHEBI:18059	ZFA:0009111	ZP:0105837	PATO:0000470
CHEBI:30660	ZFA:0001072	ZP:0105838	PATO:0000462
BSPO:0000071	ZFA:0001157	ZP:0105840	PATO:0000470
BSPO:0000063	ZFA:0000014	ZP:0105855	PATO:0000470
BSPO:0000063	ZFA:0000014	ZP:0105856	PATO:0001997
ZFA:0009301	ZFA:0005147	ZP:0105864	PATO:0000070
ZFA:0009258	ZFA:0001606	ZP:0105869	PATO:0001997
ZFA:0009258	ZFA:0001607	ZP:0105870	PATO:0000462
ZFA:0009258	ZFA:0001607	ZP:0105871	PATO:0001997
ZFA:0009258	ZFA:0001608	ZP:0105872	PATO:0000462
ZFA:0009258	ZFA:0001608	ZP:0105873	PATO:0001997
ZFA:0009258	ZFA:0001609	ZP:0105874	PATO:0000462
ZFA:0009258	ZFA:0005003	ZP:0105875	PATO:0001997
ZFA:0000123	ZFA:0000242	ZP:0105884	PATO:0000638
ZFA:0000123	ZFA:0000303	ZP:0105885	PATO:0000638
CHEBI:35366	ZFA:0000208	ZP:0105886	PATO:0001997
CHEBI:15551	ZFA:0000403	ZP:0105889	PATO:0001997
CHEBI:15553	ZFA:0000403	ZP:0105890	PATO:0001997
ZFA:0001596	ZFA:0001269	ZP:0105898	PATO:0000025
ZFA:0001596	ZFA:0001269	ZP:0105899	PATO:0000462
ZFA:0005147	ZFA:0000075	ZP:0105900	PATO:0000470
CHEBI:30413	ZFA:0001094	ZP:0105907	PATO:0001997
ZFA:0009250	ZFA:0000529	ZP:0105908	PATO:0002050
ZFA:0009324	ZFA:0000529	ZP:0105909	PATO:0002050
GO:0045177	ZFA:0005239	ZP:0105915	PATO:0000462
ZFA:0005242	ZFA:0000151	ZP:0105918	PATO:0000628
ZFA:0005242	ZFA:0000151	ZP:0105919	PATO:0001671
ZFA:0005242	ZFA:0000151	ZP:0105920	PATO:0001672
CHEBI:35143	ZFA:0000007	ZP:0105925	PATO:0001997
ZFA:0009327	ZFA:0005147	ZP:0105928	PATO:0001997
ZFA:0009000	ZFA:0000022	ZP:0105943	PATO:0001997
ZFA:0005249	ZFA:0005147	ZP:0105950	PATO:0000051
ZFA:0009327	ZFA:0005147	ZP:0105951	PATO:0000470
ZFA:0009141	ZFA:0001115	ZP:0105953	PATO:0000462
ZFA:0009141	ZFA:0005147	ZP:0105954	PATO:0000462
ZFA:0009031	ZFA:0000250	ZP:0105959	PATO:0000462
ZFA:0009031	ZFA:0000250	ZP:0105960	PATO:0001997
CHEBI:15889	ZFA:0001115	ZP:0105967	PATO:0000060
ZFA:0005257	ZFA:0001606	ZP:0105973	PATO:0000462
ZFA:0005257	ZFA:0001607	ZP:0105974	PATO:0000462
ZFA:0005257	ZFA:0001608	ZP:0105975	PATO:0000462
ZFA:0005257	ZFA:0001609	ZP:0105976	PATO:0000462
ZFA:0009256	ZFA:0001606	ZP:0105977	PATO:0000462
ZFA:0009256	ZFA:0001607	ZP:0105978	PATO:0000462
ZFA:0009256	ZFA:0001608	ZP:0105979	PATO:0000462
ZFA:0009256	ZFA:0001609	ZP:0105980	PATO:0000462
GO:0005884	ZFA:0005164	ZP:0105985	PATO:0010001
GO:0043209	ZFA:0000008	ZP:0105987	PATO:0000051
BSPO:0000083	ZFA:0001115	ZP:0105992	PATO:0000462
GO:0001917	ZFA:0009262	ZP:0105993	PATO:0000470
ZFA:0005020	ZFA:0000029	ZP:0106001	PATO:0000051
ZFA:0009019	ZFA:0000008	ZP:0106003	PATO:0001997
ZFA:0009019	ZFA:0000075	ZP:0106004	PATO:0001997
ZFA:0009091	ZFA:0009196	ZP:0106006	PATO:0001997
ZFA:0009199	ZFA:0005120	ZP:0106007	PATO:0000462
ZFA:0009199	ZFA:0009196	ZP:0106008	PATO:0001997
ZFA:0009142	ZFA:0000669	ZP:0106009	PATO:0000470
ZFA:0009076	ZFA:0000012	ZP:0106015	PATO:0001997
ZFA:0009135	ZFA:0000142	ZP:0106016	PATO:0001997
BSPO:0000079	ZFA:0001115	ZP:0106017	PATO:0001671
ZFA:0009165	ZFA:0001115	ZP:0106018	PATO:0000462
BSPO:0000079	ZFA:0001115	ZP:0106019	PATO:0000462
ZFA:0009165	ZFA:0001306	ZP:0106023	PATO:0000937
CHEBI:16449	ZFA:0001094	ZP:0106029	PATO:0001997
CHEBI:16761	ZFA:0001094	ZP:0106030	PATO:0000470
CHEBI:17345	ZFA:0001094	ZP:0106031	PATO:0000470
CHEBI:27570	ZFA:0001094	ZP:0106032	PATO:0001997
CHEBI:28300	ZFA:0001094	ZP:0106033	PATO:0000470
BSPO:0000066	ZFA:0000047	ZP:0106041	PATO:0000462
ZFA:0009111	ZFA:0005147	ZP:0106055	PATO:0001997
ZFA:0005163	ZFA:0005147	ZP:0106056	PATO:0001997
BSPO:0000079	ZFA:0001611	ZP:0106057	PATO:0000462
BSPO:0000079	ZFA:0001611	ZP:0106058	PATO:0001997
BSPO:0000079	ZFA:0001612	ZP:0106059	PATO:0000462
BSPO:0000079	ZFA:0001612	ZP:0106060	PATO:0001997
BSPO:0000039	ZFA:0001612	ZP:0106061	PATO:0000462
BSPO:0000083	ZFA:0001611	ZP:0106062	PATO:0000060
BSPO:0000083	ZFA:0001611	ZP:0106063	PATO:0001671
BSPO:0000083	ZFA:0001612	ZP:0106064	PATO:0000060
BSPO:0000083	ZFA:0001612	ZP:0106065	PATO:0001671
BSPO:0000084	ZFA:0001611	ZP:0106066	PATO:0001671
BSPO:0000084	ZFA:0001612	ZP:0106067	PATO:0001671
BSPO:0000036	ZFA:0000737	ZP:0106078	PATO:0000587
ZFA:0001118	ZFA:0000242	ZP:0106083	PATO:0000462
ZFA:0001162	ZFA:0000242	ZP:0106084	PATO:0000014
ZFA:0001162	ZFA:0000303	ZP:0106085	PATO:0000014
ZFA:0001565	ZFA:0000403	ZP:0106086	PATO:0000070
ZFA:0001566	ZFA:0000403	ZP:0106087	PATO:0000070
ZFA:0001567	ZFA:0000403	ZP:0106088	PATO:0000070
ZFA:0007009	ZFA:0000619	ZP:0106098	PATO:0000462
BSPO:0000074	ZFA:0009316	ZP:0106099	PATO:0001617
CHEBI:33569	ZFA:0001094	ZP:0106101	PATO:0001997
BSPO:0000055	ZFA:0005042	ZP:0106105	PATO:0001997
GO:0030018	ZFA:0000471	ZP:0106113	PATO:0001518
GO:0030017	ZFA:0000009	ZP:0106114	PATO:0000574
GO:0030017	ZFA:0000009	ZP:0106115	PATO:0000600
GO:0030017	ZFA:0000471	ZP:0106116	PATO:0000574
GO:0030017	ZFA:0000471	ZP:0106117	PATO:0000600
GO:0030017	ZFA:0000471	ZP:0106118	PATO:0000937
GO:0030018	ZFA:0000009	ZP:0106119	PATO:0000591
GO:0031430	ZFA:0000009	ZP:0106120	PATO:0000462
GO:0031674	ZFA:0000009	ZP:0106121	PATO:0000462
GO:0031674	ZFA:0000471	ZP:0106122	PATO:0000462
ZFA:0009316	ZFA:0001722	ZP:0106124	PATO:0000462
GO:0070825	ZFA:0001109	ZP:0106129	PATO:0000467
ZFA:0009076	ZFA:0000012	ZP:0106134	PATO:0000470
BSPO:0000127	ZFA:0000115	ZP:0106140	PATO:0000462
CHEBI:17973	ZFA:0001094	ZP:0106141	PATO:0000470
GO:0098590	ZFA:0000133	ZP:0106149	PATO:0000060
ZFA:0001162	ZFA:0000242	ZP:0106152	PATO:0002251
ZFA:0005797	ZFA:0000242	ZP:0106153	PATO:0000462
GO:0005814	ZFA:0000135	ZP:0106170	PATO:0000628
GO:0005814	ZFA:0001120	ZP:0106171	PATO:0000628
GO:0044297	ZFA:0009076	ZP:0106176	PATO:0000628
GO:0044297	ZFA:0009076	ZP:0106177	PATO:0001671
GO:0005764	ZFA:0000243	ZP:0106183	PATO:0000470
CHEBI:16113	ZFA:0000243	ZP:0106184	PATO:0000470
GO:0030424	ZFA:0000029	ZP:0106186	PATO:0000141
CHEBI:16113	ZFA:0001115	ZP:0106188	PATO:0000470
GO:0005764	ZFA:0000047	ZP:0106189	PATO:0000470
CHEBI:16113	ZFA:0000088	ZP:0106190	PATO:0000470
CHEBI:16113	ZFA:0000106	ZP:0106191	PATO:0000470
ZFA:0009077	ZFA:0000008	ZP:0106192	PATO:0000462
ZFA:0001135	ZFA:0000075	ZP:0106203	PATO:0001473
GO:0031514	ZFA:0009033	ZP:0106206	PATO:0002494
GO:0005929	ZFA:0000151	ZP:0106213	PATO:0001630
ZFA:0001596	ZFA:0001269	ZP:0106216	PATO:0000470
ZFA:0001596	ZFA:0001269	ZP:0106217	PATO:0001671
ZFA:0000243	ZFA:0001115	ZP:0106218	PATO:0002050
ZFA:0001596	ZFA:0001269	ZP:0106219	PATO:0001997
GO:0098681	ZFA:0009127	ZP:0106223	PATO:0000140
ZFA:0001675	ZFA:0001559	ZP:0106229	PATO:0000025
ZFA:0005621	ZFA:0001189	ZP:0106230	PATO:0000051
GO:0031594	ZFA:0009115	ZP:0106234	PATO:0000060
MPATH:218	ZFA:0001656	ZP:0106238	PATO:0000470
BSPO:0000067	ZFA:0000155	ZP:0106243	PATO:0001671
ZFA:0000155	ZFA:0001115	ZP:0106244	PATO:0001997
BSPO:0000055	ZFA:0001094	ZP:0106249	PATO:0001997
BSPO:0000068	ZFA:0000155	ZP:0106250	PATO:0000628
BSPO:0000070	ZFA:0000151	ZP:0106252	PATO:0000628
