affected_entity_1_sub	affected_entity_1_super	defined_class	pato_id
GO:0006657	ZFA:0000152	ZP:0151635	PATO:0002051
GO:0140042	ZFA:0000144	ZP:0151636	PATO:0002051
GO:0006629	ZFA:0000144	ZP:0151637	PATO:0002051
GO:0006650	ZFA:0000144	ZP:0151638	PATO:0002051
GO:0006699	ZFA:0000144	ZP:0151639	PATO:0002051
GO:0019369	ZFA:0000144	ZP:0151640	PATO:0002051
GO:0043651	ZFA:0000144	ZP:0151641	PATO:0002051
GO:0046485	ZFA:0000144	ZP:0151642	PATO:0002051
GO:0120178	ZFA:0000144	ZP:0151643	PATO:0002051
GO:0008283	ZFA:0000100	ZP:0151647	PATO:0002052
GO:0021702	ZFA:0000100	ZP:0151648	PATO:0001507
GO:0021707	ZFA:0001691	ZP:0151649	PATO:0001507
GO:0097154	ZFA:0000100	ZP:0151650	PATO:0001507
GO:1905962	ZFA:0000100	ZP:0151651	PATO:0001507
GO:0008656	ZFA:0000035	ZP:0151659	PATO:0002302
GO:0045136	ZFA:0000242	ZP:0151670	PATO:0045073
GO:0045136	ZFA:0000303	ZP:0151671	PATO:0045073
GO:0090398	ZFA:0009111	ZP:0151674	PATO:0002051
GO:0008381	ZFA:0009367	ZP:0151683	PATO:0045073
GO:0022008	ZFA:0000075	ZP:0151688	PATO:0002051
GO:0031103	ZFA:0000075	ZP:0151689	PATO:0045086
GO:0010484	ZFA:0009248	ZP:0151695	PATO:0002302
GO:0010485	ZFA:0009248	ZP:0151696	PATO:0002302
GO:0022011	ZFA:0005408	ZP:0151699	PATO:0001236
GO:0032290	ZFA:0005408	ZP:0151700	PATO:0002302
GO:0060038	ZFA:0000009	ZP:0151701	PATO:0002304
GO:0032456	ZFA:0001326	ZP:0151704	PATO:0002052
GO:0038060	ZFA:0000008	ZP:0151705	PATO:0002052
GO:0160321	ZFA:0009127	ZP:0151711	PATO:0002052
GO:0016050	ZFA:0005289	ZP:0151718	PATO:0002302
GO:1904970	ZFA:0005289	ZP:0151719	PATO:0002302
GO:0002281	ZFA:0005898	ZP:0151720	PATO:0002302
GO:1905349	ZFA:0001558	ZP:0151723	PATO:0002052
GO:0003993	ZFA:0000519	ZP:0151732	PATO:0002017
GO:0003993	ZFA:0001066	ZP:0151733	PATO:0002017
GO:0003993	ZFA:0001189	ZP:0151734	PATO:0002017
GO:0032964	ZFA:0001189	ZP:0151736	PATO:0000911
GO:0048741	ZFA:0009116	ZP:0151742	PATO:0001507
GO:0007059	ZFA:0009111	ZP:0151748	PATO:0045073
GO:0051301	ZFA:0000123	ZP:0151749	PATO:0045087
GO:0090307	ZFA:0009111	ZP:0151750	PATO:0045073
GO:1905315	ZFA:0001315	ZP:0151751	PATO:0002052
GO:0008106	ZFA:0001094	ZP:0151752	PATO:0001236
GO:0140592	ZFA:0000598	ZP:0151760	PATO:0001507
GO:0008137	ZFA:0000008	ZP:0151765	PATO:0045073
GO:0016042	ZFA:0000008	ZP:0151766	PATO:0002304
GO:1905517	ZFA:0005898	ZP:0151767	PATO:0045073
GO:1990266	ZFA:0005898	ZP:0151768	PATO:0045073
GO:0051301	ZFA:0000105	ZP:0151775	PATO:0000380
GO:0012501	ZFA:0000368	ZP:0151776	PATO:0000057
GO:1903409	ZFA:0000368	ZP:0151777	PATO:0002051
GO:0050956	ZFA:0000152	ZP:0151780	PATO:0001507
GO:1905315	ZFA:0001315	ZP:0151784	PATO:0002051
GO:0010950	ZFA:0000123	ZP:0151795	PATO:0002017
GO:0002248	ZFA:0005147	ZP:0151809	PATO:0045086
GO:0070293	ZFA:0001620	ZP:0151818	PATO:0002302
GO:0006741	ZFA:0001094	ZP:0151819	PATO:0002302
GO:0009642	ZFA:0009262	ZP:0151824	PATO:0045086
GO:0042138	ZFA:0009005	ZP:0151825	PATO:0002052
GO:0004308	ZFA:0001094	ZP:0151826	PATO:0001236
GO:0048870	ZFA:0001202	ZP:0151828	PATO:0040033
GO:0160321	ZFA:0009316	ZP:0151843	PATO:0002302
GO:0001947	ZFA:0000114	ZP:0151845	PATO:0001507
GO:0140314	ZFA:0000009	ZP:0151846	PATO:0000911
GO:0006915	ZFA:0005898	ZP:0151849	PATO:0002302
GO:0044839	ZFA:0005898	ZP:0151850	PATO:0002302
GO:0085029	ZFA:0000123	ZP:0151852	PATO:0002051
GO:0036066	ZFA:0000243	ZP:0151856	PATO:0040059
GO:0060384	ZFA:0000243	ZP:0151857	PATO:0045073
GO:0060562	ZFA:0005169	ZP:0151859	PATO:0001236
GO:0048514	ZFA:0000076	ZP:0151860	PATO:0002052
GO:0048514	ZFA:0001338	ZP:0151861	PATO:0002052
GO:0002347	ZFA:0001286	ZP:0151864	PATO:0001236
GO:0002691	ZFA:0001286	ZP:0151865	PATO:0001236
GO:0002691	ZFA:0001286	ZP:0151866	PATO:0002302
GO:0002691	ZFA:0001286	ZP:0151867	PATO:0002304
GO:0033634	ZFA:0001286	ZP:0151868	PATO:0001236
GO:0033634	ZFA:0001286	ZP:0151869	PATO:0002302
GO:0033634	ZFA:0001286	ZP:0151870	PATO:0002304
GO:1903522	ZFA:0001286	ZP:0151871	PATO:0045000
GO:1903522	ZFA:0001286	ZP:0151872	PATO:0055003
GO:1903522	ZFA:0001286	ZP:0151873	PATO:0055004
GO:0002631	ZFA:0000099	ZP:0151878	PATO:0001236
GO:0002631	ZFA:0000099	ZP:0151879	PATO:0002302
GO:0042742	ZFA:0000099	ZP:0151880	PATO:0010005
GO:0031099	ZFA:0005097	ZP:0151881	PATO:0045073
GO:0001569	ZFA:0000152	ZP:0151882	PATO:0002051
GO:0071228	ZFA:0001094	ZP:0151883	PATO:0002302
GO:0140042	ZFA:0005024	ZP:0151884	PATO:0002052
GO:0140042	ZFA:0005024	ZP:0151885	PATO:0045086
GO:0048858	ZFA:0001639	ZP:0151886	PATO:0001236
GO:0048858	ZFA:0001639	ZP:0151887	PATO:0002302
GO:0001569	ZFA:0001285	ZP:0151899	PATO:0045073
GO:0001569	ZFA:0001285	ZP:0151900	PATO:0002302
GO:0001569	ZFA:0000107	ZP:0151903	PATO:0002051
GO:0051059	ZFA:0001323	ZP:0151912	PATO:0045086
GO:0006911	ZFA:0005898	ZP:0151918	PATO:0001236
GO:0071888	ZFA:0005898	ZP:0151919	PATO:0002051
GO:0006909	ZFA:0009141	ZP:0151920	PATO:0001236
GO:0071226	ZFA:0009141	ZP:0151921	PATO:0001236
GO:0006911	ZFA:0009141	ZP:0151922	PATO:0001236
GO:0006911	ZFA:0009141	ZP:0151923	PATO:0002302
GO:0042742	ZFA:0009141	ZP:0151924	PATO:0002302
GO:0071888	ZFA:0005898	ZP:0151925	PATO:0002302
GO:0006898	ZFA:0009077	ZP:0151926	PATO:0001236
GO:0046596	ZFA:0005955	ZP:0151927	PATO:0001236
GO:0046596	ZFA:0009077	ZP:0151928	PATO:0001236
GO:0048259	ZFA:0005955	ZP:0151929	PATO:0001236
GO:0006954	ZFA:0009141	ZP:0151930	PATO:0002051
GO:0007042	ZFA:0009141	ZP:0151931	PATO:0002051
GO:0009410	ZFA:0009141	ZP:0151932	PATO:0002051
GO:0009636	ZFA:0009141	ZP:0151933	PATO:0002051
GO:0008347	ZFA:0000075	ZP:0151936	PATO:0045073
GO:0032453	ZFA:0009325	ZP:0151938	PATO:0002302
GO:0006909	ZFA:0009327	ZP:0151939	PATO:0001236
GO:0071226	ZFA:0009327	ZP:0151940	PATO:0001236
GO:1905517	ZFA:0000029	ZP:0151941	PATO:0002051
GO:1990266	ZFA:0000029	ZP:0151942	PATO:0002051
GO:0042116	ZFA:0001269	ZP:0151943	PATO:0001236
GO:0042116	ZFA:0001269	ZP:0151944	PATO:0002302
GO:0001569	ZFA:0000152	ZP:0151950	PATO:0002302
GO:0001569	ZFA:0005010	ZP:0151951	PATO:0002302
GO:0001569	ZFA:0005010	ZP:0151952	PATO:0045073
GO:0031099	ZFA:0001285	ZP:0151955	PATO:0001236
GO:0006915	ZFA:0005024	ZP:0151957	PATO:0002051
GO:0006915	ZFA:0005024	ZP:0151958	PATO:0002052
GO:0004957	ZFA:0005898	ZP:0151961	PATO:0002302
GO:0050220	ZFA:0009065	ZP:0151962	PATO:0002302
GO:0005518	ZFA:0005563	ZP:0151965	PATO:0002302
GO:0005518	ZFA:0005563	ZP:0151966	PATO:0045073
GO:0006809	ZFA:0000099	ZP:0151967	PATO:0002051
GO:0006809	ZFA:0000099	ZP:0151968	PATO:0002052
GO:0051301	ZFA:0009091	ZP:0151976	PATO:0045087
GO:0072592	ZFA:0009316	ZP:0151991	PATO:0002302
GO:0034220	ZFA:0009301	ZP:0151992	PATO:0000380
GO:0048259	ZFA:0000445	ZP:0151998	PATO:0045073
GO:0036066	ZFA:0001094	ZP:0151999	PATO:0002052
GO:0043045	ZFA:0001109	ZP:0152001	PATO:0002302
GO:0034599	ZFA:0000114	ZP:0152004	PATO:0002302
GO:0034599	ZFA:0000114	ZP:0152005	PATO:0002304
GO:0060271	ZFA:0009387	ZP:0152007	PATO:0002051
GO:0065004	ZFA:0009387	ZP:0152008	PATO:0055003
GO:1990226	ZFA:0009165	ZP:0152014	PATO:0001236
GO:1990226	ZFA:0009091	ZP:0152015	PATO:0001236
GO:1990226	ZFA:0009199	ZP:0152016	PATO:0001236
GO:0001501	ZFA:0000242	ZP:0152017	PATO:0002302
GO:0008283	ZFA:0000009	ZP:0152025	PATO:0000912
GO:0008283	ZFA:0000009	ZP:0152027	PATO:0001236
GO:0006911	ZFA:0009367	ZP:0152030	PATO:0000380
GO:0008137	ZFA:0009141	ZP:0152032	PATO:0000057
GO:0008137	ZFA:0009141	ZP:0152033	PATO:0002051
GO:0070266	ZFA:0009141	ZP:0152034	PATO:0002051
GO:0070266	ZFA:0009141	ZP:0152035	PATO:0045086
GO:1903409	ZFA:0009141	ZP:0152036	PATO:0045086
GO:0042742	ZFA:0009141	ZP:0152037	PATO:0001236
GO:0051341	ZFA:0009141	ZP:0152038	PATO:0002302
GO:0071888	ZFA:0000180	ZP:0152041	PATO:0002051
GO:0071888	ZFA:0000180	ZP:0152042	PATO:0045086
GO:0140367	ZFA:0000180	ZP:0152043	PATO:0045073
GO:1905517	ZFA:0000180	ZP:0152044	PATO:0002052
GO:0001501	ZFA:0001559	ZP:0152052	PATO:0045073
GO:0044843	ZFA:0000254	ZP:0152058	PATO:0002302
GO:0044843	ZFA:0000254	ZP:0152060	PATO:0045073
GO:0003002	ZFA:0000416	ZP:0152062	PATO:0001236
GO:0051301	ZFA:0000416	ZP:0152063	PATO:0050000
GO:0022402	ZFA:0000416	ZP:0152064	PATO:0045073
GO:0007059	ZFA:0009111	ZP:0152074	PATO:0002302
GO:0051301	ZFA:0000123	ZP:0152075	PATO:0000381
GO:0090307	ZFA:0009111	ZP:0152077	PATO:0002302
GO:0006915	ZFA:0009111	ZP:0152083	PATO:0000381
GO:0006915	ZFA:0009111	ZP:0152085	PATO:0000380
GO:0006915	ZFA:0009111	ZP:0152087	PATO:0045087
GO:0001755	ZFA:0005566	ZP:0152088	PATO:0002052
GO:0051301	ZFA:0000123	ZP:0152090	PATO:0000380
GO:0008283	ZFA:0009310	ZP:0152094	PATO:0002051
GO:0050982	ZFA:0000243	ZP:0152154	PATO:0001507
GO:0019722	ZFA:0000473	ZP:0152164	PATO:0045073
GO:0019722	ZFA:0000473	ZP:0152165	PATO:0002302
GO:0004846	ZFA:0000029	ZP:0152169	PATO:0002302
GO:0004846	ZFA:0001094	ZP:0152170	PATO:0002302
GO:0042119	ZFA:0005898	ZP:0152171	PATO:0001236
GO:0070488	ZFA:0005898	ZP:0152172	PATO:0001236
GO:0070945	ZFA:0005898	ZP:0152173	PATO:0001236
GO:0006915	ZFA:0009327	ZP:0152174	PATO:0001236
GO:0002246	ZFA:0009141	ZP:0152176	PATO:0002304
GO:0002246	ZFA:0009327	ZP:0152179	PATO:0002302
GO:0001944	ZFA:0001115	ZP:0152194	PATO:0002302
GO:0002040	ZFA:0007057	ZP:0152196	PATO:0002302
GO:0001755	ZFA:0000112	ZP:0152199	PATO:0045073
GO:0014033	ZFA:0000112	ZP:0152201	PATO:0002323
GO:0001755	ZFA:0000112	ZP:0152203	PATO:0002302
GO:0051301	ZFA:0007085	ZP:0152204	PATO:0000381
GO:0048589	ZFA:0001094	ZP:0152208	PATO:0000502
GO:0030282	ZFA:0001189	ZP:0152209	PATO:0002018
GO:0006909	ZFA:0000079	ZP:0152217	PATO:0002052
GO:0006909	ZFA:0000445	ZP:0152218	PATO:0002052
GO:0040011	ZFA:0009077	ZP:0152219	PATO:0000911
GO:0048870	ZFA:0009077	ZP:0152220	PATO:0000911
GO:0060031	ZFA:0001424	ZP:0152232	PATO:0002302
GO:0060536	ZFA:0001461	ZP:0152233	PATO:0002302
GO:0006338	ZFA:0001194	ZP:0152236	PATO:0002302
GO:0003002	ZFA:0000152	ZP:0152243	PATO:0002302
GO:0072378	ZFA:0001286	ZP:0152249	PATO:0000380
GO:0006338	ZFA:0009256	ZP:0152251	PATO:0001507
GO:0006915	ZFA:0009256	ZP:0152252	PATO:0000912
GO:0006954	ZFA:0009256	ZP:0152253	PATO:0000912
GO:0034599	ZFA:0009256	ZP:0152254	PATO:0000912
GO:0090398	ZFA:0009256	ZP:0152255	PATO:0000912
GO:0001570	ZFA:0000009	ZP:0152260	PATO:0045073
GO:0006915	ZFA:0000079	ZP:0152261	PATO:0002304
GO:0006915	ZFA:0001064	ZP:0152262	PATO:0002304
GO:0006915	ZFA:0000598	ZP:0152267	PATO:0001236
GO:0008283	ZFA:0000598	ZP:0152268	PATO:0001236
GO:0008283	ZFA:0000368	ZP:0152281	PATO:0002051
GO:0040012	ZFA:0001094	ZP:0152296	PATO:0002302
GO:0040012	ZFA:0001094	ZP:0152298	PATO:0045073
GO:0061026	ZFA:0000009	ZP:0152300	PATO:0002302
GO:0014881	ZFA:0001115	ZP:0152301	PATO:0002302
GO:0007618	ZFA:0000242	ZP:0152303	PATO:0045073
GO:0007618	ZFA:0000303	ZP:0152304	PATO:0002302
GO:0009566	ZFA:0000242	ZP:0152305	PATO:0045000
GO:0007618	ZFA:0000242	ZP:0152306	PATO:0002302
GO:0014009	ZFA:0000075	ZP:0152313	PATO:0000381
GO:0008347	ZFA:0000029	ZP:0152319	PATO:0002302
GO:0048709	ZFA:0000075	ZP:0152322	PATO:0001236
GO:0014009	ZFA:0000075	ZP:0152323	PATO:0045087
GO:0098870	ZFA:0000008	ZP:0152336	PATO:0002302
GO:0000729	ZFA:0009111	ZP:0152343	PATO:0002304
GO:0070509	ZFA:0000197	ZP:0152344	PATO:0000912
GO:0070509	ZFA:0000197	ZP:0152345	PATO:0045000
GO:0007268	ZFA:0000197	ZP:0152347	PATO:0002302
GO:0007412	ZFA:0000197	ZP:0152351	PATO:0002302
GO:0099610	ZFA:0000109	ZP:0152354	PATO:0000380
GO:0099610	ZFA:0000109	ZP:0152355	PATO:0002304
GO:0000281	ZFA:0000009	ZP:0152363	PATO:0045073
GO:0000281	ZFA:0000009	ZP:0152364	PATO:0002302
GO:0060038	ZFA:0000009	ZP:0152365	PATO:0045073
GO:0004096	ZFA:0000152	ZP:0152378	PATO:0000057
GO:0004784	ZFA:0000152	ZP:0152379	PATO:0000057
GO:0008219	ZFA:0000152	ZP:0152380	PATO:0001236
GO:0002248	ZFA:0000114	ZP:0152383	PATO:0002051
GO:0044319	ZFA:0005058	ZP:0152384	PATO:0045073
GO:0032964	ZFA:0000114	ZP:0152387	PATO:0000912
GO:0032782	ZFA:0009111	ZP:0152396	PATO:0055002
GO:0006915	ZFA:0009084	ZP:0152400	PATO:0002304
GO:0002042	ZFA:0001285	ZP:0152410	PATO:0002302
GO:0090175	ZFA:0009084	ZP:0152412	PATO:0002302
GO:0060029	ZFA:0001205	ZP:0152421	PATO:0002302
GO:0048870	ZFA:0000228	ZP:0152423	PATO:0001529
GO:0048870	ZFA:0000228	ZP:0152426	PATO:0002302
GO:2000145	ZFA:0000940	ZP:0152427	PATO:0002302
GO:0030041	ZFA:0000940	ZP:0152428	PATO:0000912
GO:0008219	ZFA:0009154	ZP:0152433	PATO:0002051
GO:0097707	ZFA:0000107	ZP:0152434	PATO:0002051
GO:1903409	ZFA:0000107	ZP:0152435	PATO:0002051
GO:0001503	ZFA:0001269	ZP:0152440	PATO:0010005
GO:0031555	ZFA:0001058	ZP:0152441	PATO:0045073
GO:0044319	ZFA:0009031	ZP:0152447	PATO:0001236
GO:0043248	ZFA:0000008	ZP:0152452	PATO:0002302
GO:0034383	ZFA:0009141	ZP:0152474	PATO:0045073
GO:0034384	ZFA:0009141	ZP:0152475	PATO:0045073
GO:0150024	ZFA:0009141	ZP:0152476	PATO:0045073
GO:0006915	ZFA:0000109	ZP:0152478	PATO:0045073
GO:0008283	ZFA:0001114	ZP:0152479	PATO:0045073
GO:0004798	ZFA:0001094	ZP:0152482	PATO:0002302
GO:0006281	ZFA:0001094	ZP:0152484	PATO:0002302
GO:0008283	ZFA:0001114	ZP:0152485	PATO:0002302
GO:1990266	ZFA:0001114	ZP:0152487	PATO:0050001
GO:0007596	ZFA:0000011	ZP:0152489	PATO:0002302
GO:0007596	ZFA:0000180	ZP:0152490	PATO:0002304
GO:0006885	ZFA:0001076	ZP:0152492	PATO:0045073
GO:0045852	ZFA:0001076	ZP:0152493	PATO:0000380
GO:0061750	ZFA:0001094	ZP:0152501	PATO:0015003
GO:0004129	ZFA:0000008	ZP:0152504	PATO:0045073
GO:0008137	ZFA:0000008	ZP:0152505	PATO:0002302
GO:0016042	ZFA:0000008	ZP:0152506	PATO:0045073
GO:0001974	ZFA:0005147	ZP:0152515	PATO:0002302
GO:0001974	ZFA:0005147	ZP:0152520	PATO:0045073
GO:0010951	ZFA:0005147	ZP:0152522	PATO:0002051
GO:1900037	ZFA:0005147	ZP:0152523	PATO:0002051
GO:1901148	ZFA:0005147	ZP:0152524	PATO:0002051
GO:0008283	ZFA:0001338	ZP:0152528	PATO:0002052
GO:0006915	ZFA:0000042	ZP:0152533	PATO:0002051
GO:0008283	ZFA:0000045	ZP:0152534	PATO:0001236
GO:0007219	ZFA:0005944	ZP:0152535	PATO:0001236
GO:0014822	ZFA:0005944	ZP:0152536	PATO:0001236
GO:0044319	ZFA:0000114	ZP:0152537	PATO:0001236
GO:0010468	ZFA:0005057	ZP:0152538	PATO:0002051
GO:0010468	ZFA:0005147	ZP:0152539	PATO:0002051
GO:0051059	ZFA:0001323	ZP:0152545	PATO:0002051
GO:0019228	ZFA:0000778	ZP:0152553	PATO:0000381
GO:0019228	ZFA:0000778	ZP:0152554	PATO:0010005
GO:0008283	ZFA:0000035	ZP:0152559	PATO:0002051
GO:0016055	ZFA:0001135	ZP:0152560	PATO:0002052
GO:0016055	ZFA:0009116	ZP:0152561	PATO:0002052
GO:0000380	ZFA:0000360	ZP:0152562	PATO:0002302
GO:0010881	ZFA:0000114	ZP:0152564	PATO:0002302
GO:0016055	ZFA:0000114	ZP:0152567	PATO:0002302
GO:0007219	ZFA:0000114	ZP:0152568	PATO:0045073
GO:0055088	ZFA:0000008	ZP:0152572	PATO:0001507
GO:0060047	ZFA:0000114	ZP:0152573	PATO:0001236
GO:0022904	ZFA:0009117	ZP:0152577	PATO:0000912
GO:0006915	ZFA:0005024	ZP:0152578	PATO:0000057
GO:0006954	ZFA:0000529	ZP:0152580	PATO:0002304
GO:0007283	ZFA:0000598	ZP:0152581	PATO:0002302
GO:0098868	ZFA:0001580	ZP:0152594	PATO:0001236
GO:0030282	ZFA:0001094	ZP:0152597	PATO:0002052
GO:0098868	ZFA:0001580	ZP:0152598	PATO:0000911
GO:0030282	ZFA:0001094	ZP:0152600	PATO:0002051
GO:0098868	ZFA:0000486	ZP:0152601	PATO:0001236
GO:0098868	ZFA:0000514	ZP:0152602	PATO:0001236
GO:2000471	ZFA:0005028	ZP:0152658	PATO:0000911
GO:0060047	ZFA:0000114	ZP:0152660	PATO:0055006
GO:0009642	ZFA:0009319	ZP:0152662	PATO:0002302
GO:0140042	ZFA:0000152	ZP:0152663	PATO:0002051
GO:0009642	ZFA:0009319	ZP:0152664	PATO:0045073
GO:0140042	ZFA:0000152	ZP:0152665	PATO:0045086
GO:0014721	ZFA:0000473	ZP:0152667	PATO:0002302
GO:0008219	ZFA:0000511	ZP:0152669	PATO:0000381
GO:0014886	ZFA:0000473	ZP:0152670	PATO:0002302
GO:0014886	ZFA:0000511	ZP:0152671	PATO:0045073
GO:0014721	ZFA:0000473	ZP:0152676	PATO:0045073
GO:0008219	ZFA:0000511	ZP:0152677	PATO:0045087
GO:0051301	ZFA:0000511	ZP:0152678	PATO:0045087
GO:0008219	ZFA:0000511	ZP:0152680	PATO:0002051
GO:0051301	ZFA:0000511	ZP:0152681	PATO:0000380
GO:0043403	ZFA:0000473	ZP:0152682	PATO:0000912
GO:0044458	ZFA:0005242	ZP:0152717	PATO:0002302
GO:1905515	ZFA:0009358	ZP:0152718	PATO:0002302
GO:0008090	ZFA:0005865	ZP:0152752	PATO:0002302
GO:0006915	ZFA:0001117	ZP:0152778	PATO:0002304
GO:0030282	ZFA:0001094	ZP:0152780	PATO:0002302
GO:0031214	ZFA:0001094	ZP:0152782	PATO:0002302
GO:0044344	ZFA:0000038	ZP:0152790	PATO:0010005
GO:0044344	ZFA:0000038	ZP:0152792	PATO:0055002
GO:0007368	ZFA:0000208	ZP:0152794	PATO:0002302
GO:0047823	ZFA:0000123	ZP:0152797	PATO:0002304
GO:0048259	ZFA:0000445	ZP:0152807	PATO:0002302
GO:0048259	ZFA:0000186	ZP:0152808	PATO:0045073
GO:0048259	ZFA:0000186	ZP:0152809	PATO:0002302
GO:0035635	ZFA:0005955	ZP:0152810	PATO:0001236
GO:0035635	ZFA:0009077	ZP:0152811	PATO:0045073
GO:0042552	ZFA:0000029	ZP:0152815	PATO:0002302
GO:0036303	ZFA:0005024	ZP:0152826	PATO:0002302
GO:0035641	ZFA:0000242	ZP:0152843	PATO:0002304
GO:0035641	ZFA:0000303	ZP:0152844	PATO:0045073
GO:0035249	ZFA:0005969	ZP:0152847	PATO:0045073
GO:0099536	ZFA:0005665	ZP:0152848	PATO:0001236
GO:0035249	ZFA:0005969	ZP:0152849	PATO:0002302
GO:0030509	ZFA:0000114	ZP:0152854	PATO:0002302
GO:0008219	ZFA:0001194	ZP:0152863	PATO:0002051
GO:0030509	ZFA:0000114	ZP:0152865	PATO:0045073
GO:0032964	ZFA:0009026	ZP:0152866	PATO:0002304
GO:0030282	ZFA:0001585	ZP:0152867	PATO:0002304
GO:0032963	ZFA:0000368	ZP:0152868	PATO:0002302
GO:0032963	ZFA:0005619	ZP:0152869	PATO:0002302
GO:0030282	ZFA:0001631	ZP:0152874	PATO:0002302
GO:0048798	ZFA:0000076	ZP:0152875	PATO:0002302
GO:0051301	ZFA:0009002	ZP:0152881	PATO:0002302
GO:0002432	ZFA:0001094	ZP:0152888	PATO:0055003
GO:0034612	ZFA:0001094	ZP:0152889	PATO:0002052
GO:0002432	ZFA:0001094	ZP:0152890	PATO:0002302
GO:0006915	ZFA:0001206	ZP:0152893	PATO:0045073
GO:0006915	ZFA:0009258	ZP:0152894	PATO:0045073
GO:0006915	ZFA:0009258	ZP:0152896	PATO:0002304
GO:0043403	ZFA:0005147	ZP:0152899	PATO:0001236
GO:0031032	ZFA:0000228	ZP:0152902	PATO:0001236
GO:0006914	ZFA:0001306	ZP:0152909	PATO:0002051
GO:0008237	ZFA:0000109	ZP:0152911	PATO:0002304
GO:0008237	ZFA:0000128	ZP:0152912	PATO:0002304
GO:1903053	ZFA:0000099	ZP:0152913	PATO:0002302
GO:0008361	ZFA:0001315	ZP:0152919	PATO:0001236
GO:0007010	ZFA:0001315	ZP:0152920	PATO:0002302
GO:0007030	ZFA:0001315	ZP:0152921	PATO:0002302
GO:0008361	ZFA:0001315	ZP:0152922	PATO:0002302
GO:0008283	ZFA:0001315	ZP:0152925	PATO:0002052
GO:0008361	ZFA:0001315	ZP:0152926	PATO:0045073
GO:0097421	ZFA:0001639	ZP:0152927	PATO:0010005
GO:0008283	ZFA:0001460	ZP:0152929	PATO:0002302
GO:0008015	ZFA:0001315	ZP:0152933	PATO:0002302
GO:0007010	ZFA:0001315	ZP:0152934	PATO:0001236
GO:0007030	ZFA:0001315	ZP:0152935	PATO:0001236
GO:0019083	ZFA:0000242	ZP:0152947	PATO:0000911
GO:0019915	ZFA:0009111	ZP:0152950	PATO:0002302
GO:0006915	ZFA:0009248	ZP:0152964	PATO:0000380
GO:0048755	ZFA:0000295	ZP:0152965	PATO:0002302
GO:0051726	ZFA:0009248	ZP:0152966	PATO:0002302
GO:0003827	ZFA:0000075	ZP:0152974	PATO:0002302
GO:0003827	ZFA:0000076	ZP:0152975	PATO:0002302
GO:0003827	ZFA:0000114	ZP:0152976	PATO:0002302
GO:0003827	ZFA:0000368	ZP:0152977	PATO:0002302
GO:0003827	ZFA:0000598	ZP:0152978	PATO:0002302
GO:0003827	ZFA:0005277	ZP:0152979	PATO:0002302
GO:0016262	ZFA:0000008	ZP:0152980	PATO:0002302
GO:0016262	ZFA:0000075	ZP:0152981	PATO:0002302
GO:0016262	ZFA:0000076	ZP:0152982	PATO:0002302
GO:0016262	ZFA:0000114	ZP:0152983	PATO:0002302
GO:0016262	ZFA:0000368	ZP:0152984	PATO:0002302
GO:0016262	ZFA:0005277	ZP:0152985	PATO:0002302
GO:0016262	ZFA:0001094	ZP:0152986	PATO:0002302
GO:0006915	ZFA:0005323	ZP:0152993	PATO:0000911
GO:0006915	ZFA:0007122	ZP:0152994	PATO:0000911
GO:0006915	ZFA:0007124	ZP:0152995	PATO:0000911
GO:0008283	ZFA:0005323	ZP:0152996	PATO:0000911
GO:0008283	ZFA:0007122	ZP:0152997	PATO:0000911
GO:0008283	ZFA:0007124	ZP:0152998	PATO:0000911
GO:0006915	ZFA:0005323	ZP:0153001	PATO:0000912
GO:0006915	ZFA:0005326	ZP:0153003	PATO:0000912
GO:0006915	ZFA:0005327	ZP:0153004	PATO:0000912
GO:0003827	ZFA:0001094	ZP:0153005	PATO:0002302
GO:0003827	ZFA:0000008	ZP:0153006	PATO:0002302
GO:0007626	ZFA:0001094	ZP:0153010	PATO:0000499
GO:1905897	ZFA:0001094	ZP:0153025	PATO:0002304
GO:0001763	ZFA:0005424	ZP:0153030	PATO:0002302
GO:0003094	ZFA:0000151	ZP:0153035	PATO:0002302
GO:0072112	ZFA:0001557	ZP:0153036	PATO:0002302
GO:1904124	ZFA:0000128	ZP:0153058	PATO:0002052
GO:0002210	ZFA:0009141	ZP:0153059	PATO:0002302
GO:0002253	ZFA:0009141	ZP:0153060	PATO:0002302
GO:0006915	ZFA:0009077	ZP:0153061	PATO:0002051
GO:0006935	ZFA:0009141	ZP:0153062	PATO:0002302
GO:0043462	ZFA:0009141	ZP:0153063	PATO:0000912
GO:0097212	ZFA:0009141	ZP:0153064	PATO:0000912
GO:0007042	ZFA:0009077	ZP:0153071	PATO:0045086
GO:0007042	ZFA:0009077	ZP:0153072	PATO:0002051
GO:0060971	ZFA:0000360	ZP:0153077	PATO:0002302
GO:0098900	ZFA:0009366	ZP:0153090	PATO:0045073
GO:0098900	ZFA:0009366	ZP:0153094	PATO:0002302
GO:0099536	ZFA:0009366	ZP:0153095	PATO:0002302
GO:0060348	ZFA:0000184	ZP:0153099	PATO:0002052
GO:0060348	ZFA:0000250	ZP:0153100	PATO:0002052
GO:0060348	ZFA:0000488	ZP:0153101	PATO:0002052
GO:0060348	ZFA:0000578	ZP:0153102	PATO:0002052
GO:0072518	ZFA:0000228	ZP:0153122	PATO:0002052
GO:0072518	ZFA:0000228	ZP:0153125	PATO:0045086
GO:0060288	ZFA:0000114	ZP:0153126	PATO:0002302
