defined_class	anatomical_entity
ZP:0108552	http://purl.obolibrary.org/obo/ZFA_0001485
ZP:0108553	http://purl.obolibrary.org/obo/ZFA_0001027
ZP:0108554	http://purl.obolibrary.org/obo/ZFA_0000080
ZP:0108555	http://purl.obolibrary.org/obo/ZFA_0005115
ZP:0108556	http://purl.obolibrary.org/obo/ZFA_0001292
ZP:0108557	http://purl.obolibrary.org/obo/ZFA_0005879
ZP:0108558	http://purl.obolibrary.org/obo/ZFA_0005000
ZP:0108559	http://purl.obolibrary.org/obo/ZFA_0001375
ZP:0108560	http://purl.obolibrary.org/obo/ZFA_0000929
ZP:0108561	http://purl.obolibrary.org/obo/ZFA_0000077
ZP:0108562	http://purl.obolibrary.org/obo/ZFA_0000724
ZP:0108563	http://purl.obolibrary.org/obo/ZFA_0001540
ZP:0108564	http://purl.obolibrary.org/obo/ZFA_0005888
ZP:0108565	http://purl.obolibrary.org/obo/ZFA_0005834
ZP:0108566	http://purl.obolibrary.org/obo/ZFA_0001003
ZP:0108567	http://purl.obolibrary.org/obo/ZFA_0001713
ZP:0108568	http://purl.obolibrary.org/obo/ZFA_0005143
ZP:0108569	http://purl.obolibrary.org/obo/ZFA_0000135
ZP:0108570	http://purl.obolibrary.org/obo/ZFA_0005219
ZP:0108571	http://purl.obolibrary.org/obo/ZFA_0005027
ZP:0108572	http://purl.obolibrary.org/obo/ZFA_0005808
ZP:0108573	http://purl.obolibrary.org/obo/ZFA_0005631
ZP:0108574	http://purl.obolibrary.org/obo/ZFA_0000116
ZP:0108575	http://purl.obolibrary.org/obo/ZFA_0005772
ZP:0108576	http://purl.obolibrary.org/obo/ZFA_0000726
ZP:0108577	http://purl.obolibrary.org/obo/ZFA_0000646
ZP:0108578	http://purl.obolibrary.org/obo/ZFA_0000064
ZP:0108579	http://purl.obolibrary.org/obo/ZFA_0005233
ZP:0108580	http://purl.obolibrary.org/obo/ZFA_0001593
ZP:0108581	http://purl.obolibrary.org/obo/ZFA_0005817
ZP:0108582	http://purl.obolibrary.org/obo/ZFA_0000716
ZP:0108583	http://purl.obolibrary.org/obo/ZFA_0000035
ZP:0108584	http://purl.obolibrary.org/obo/ZFA_0007048
ZP:0108585	http://purl.obolibrary.org/obo/ZFA_0005165
ZP:0108586	http://purl.obolibrary.org/obo/ZFA_0000606
ZP:0108587	http://purl.obolibrary.org/obo/ZFA_0001454
ZP:0108588	http://purl.obolibrary.org/obo/ZFA_0005692
ZP:0108589	http://purl.obolibrary.org/obo/ZFA_0000319
ZP:0108590	http://purl.obolibrary.org/obo/ZFA_0001416
ZP:0108591	http://purl.obolibrary.org/obo/ZFA_0009259
ZP:0108592	http://purl.obolibrary.org/obo/ZFA_0001127
ZP:0108593	http://purl.obolibrary.org/obo/ZFA_0005374
ZP:0108594	http://purl.obolibrary.org/obo/ZFA_0005169
ZP:0108595	http://purl.obolibrary.org/obo/ZFA_0009299
ZP:0108596	http://purl.obolibrary.org/obo/ZFA_0009297
ZP:0108597	http://purl.obolibrary.org/obo/ZFA_0005766
ZP:0108598	http://purl.obolibrary.org/obo/ZFA_0005762
ZP:0108599	http://purl.obolibrary.org/obo/ZFA_0009287
ZP:0108600	http://purl.obolibrary.org/obo/ZFA_0009021
ZP:0108601	http://purl.obolibrary.org/obo/ZFA_0001125
ZP:0108602	http://purl.obolibrary.org/obo/ZFA_0000965
ZP:0108603	http://purl.obolibrary.org/obo/ZFA_0007024
ZP:0108604	http://purl.obolibrary.org/obo/ZFA_0009318
ZP:0108605	http://purl.obolibrary.org/obo/ZFA_0009055
ZP:0108606	http://purl.obolibrary.org/obo/ZFA_0001017
ZP:0108607	http://purl.obolibrary.org/obo/ZFA_0005618
ZP:0108608	http://purl.obolibrary.org/obo/ZFA_0000920
ZP:0108609	http://purl.obolibrary.org/obo/ZFA_0009298
ZP:0108610	http://purl.obolibrary.org/obo/ZFA_0001606
ZP:0108611	http://purl.obolibrary.org/obo/ZFA_0001117
ZP:0108612	http://purl.obolibrary.org/obo/ZFA_0001168
ZP:0108613	http://purl.obolibrary.org/obo/ZFA_0000963
ZP:0108614	http://purl.obolibrary.org/obo/ZFA_0005294
ZP:0108615	http://purl.obolibrary.org/obo/ZFA_0005355
ZP:0108616	http://purl.obolibrary.org/obo/ZFA_0001348
ZP:0108617	http://purl.obolibrary.org/obo/ZFA_0000115
ZP:0108618	http://purl.obolibrary.org/obo/ZFA_0000010
ZP:0108619	http://purl.obolibrary.org/obo/ZFA_0007115
ZP:0108620	http://purl.obolibrary.org/obo/ZFA_0001318
ZP:0108621	http://purl.obolibrary.org/obo/ZFA_0000301
ZP:0108622	http://purl.obolibrary.org/obo/ZFA_0000067
ZP:0108623	http://purl.obolibrary.org/obo/ZFA_0000440
ZP:0108624	http://purl.obolibrary.org/obo/ZFA_0000138
ZP:0108625	http://purl.obolibrary.org/obo/ZFA_0000657
ZP:0108626	http://purl.obolibrary.org/obo/ZFA_0007062
ZP:0108627	http://purl.obolibrary.org/obo/ZFA_0005130
ZP:0108628	http://purl.obolibrary.org/obo/ZFA_0005389
ZP:0108629	http://purl.obolibrary.org/obo/ZFA_0000461
ZP:0108630	http://purl.obolibrary.org/obo/ZFA_0005690
ZP:0108631	http://purl.obolibrary.org/obo/ZFA_0005450
ZP:0108632	http://purl.obolibrary.org/obo/ZFA_0000441
ZP:0108633	http://purl.obolibrary.org/obo/ZFA_0000486
ZP:0108634	http://purl.obolibrary.org/obo/ZFA_0009347
ZP:0108635	http://purl.obolibrary.org/obo/ZFA_0009367
ZP:0108636	http://purl.obolibrary.org/obo/ZFA_0000576
ZP:0108637	http://purl.obolibrary.org/obo/ZFA_0007050
ZP:0108638	http://purl.obolibrary.org/obo/ZFA_0000974
ZP:0108639	http://purl.obolibrary.org/obo/ZFA_0009253
ZP:0108640	http://purl.obolibrary.org/obo/ZFA_0009330
ZP:0108641	http://purl.obolibrary.org/obo/ZFA_0007037
ZP:0108642	http://purl.obolibrary.org/obo/ZFA_0005285
ZP:0108643	http://purl.obolibrary.org/obo/ZFA_0005855
ZP:0108644	http://purl.obolibrary.org/obo/ZFA_0005398
ZP:0108645	http://purl.obolibrary.org/obo/ZFA_0005657
ZP:0108646	http://purl.obolibrary.org/obo/ZFA_0000192
ZP:0108647	http://purl.obolibrary.org/obo/ZFA_0005080
ZP:0108648	http://purl.obolibrary.org/obo/ZFA_0009251
ZP:0108649	http://purl.obolibrary.org/obo/ZFA_0009134
ZP:0108650	http://purl.obolibrary.org/obo/ZFA_0009163
ZP:0108651	http://purl.obolibrary.org/obo/ZFA_0001725
ZP:0108652	http://purl.obolibrary.org/obo/ZFA_0001284
ZP:0108653	http://purl.obolibrary.org/obo/ZFA_0000797
ZP:0108654	http://purl.obolibrary.org/obo/ZFA_0000063
ZP:0108655	http://purl.obolibrary.org/obo/ZFA_0001519
ZP:0108656	http://purl.obolibrary.org/obo/ZFA_0005537
ZP:0108657	http://purl.obolibrary.org/obo/ZFA_0005536
ZP:0108658	http://purl.obolibrary.org/obo/ZFA_0005794
ZP:0108659	http://purl.obolibrary.org/obo/ZFA_0000719
ZP:0108660	http://purl.obolibrary.org/obo/ZFA_0005797
ZP:0108661	http://purl.obolibrary.org/obo/ZFA_0005907
ZP:0108662	http://purl.obolibrary.org/obo/ZFA_0000465
ZP:0108663	http://purl.obolibrary.org/obo/ZFA_0005427
ZP:0108664	http://purl.obolibrary.org/obo/ZFA_0001578
ZP:0108665	http://purl.obolibrary.org/obo/ZFA_0009363
ZP:0108666	http://purl.obolibrary.org/obo/ZFA_0000629
ZP:0108667	http://purl.obolibrary.org/obo/ZFA_0005331
ZP:0108668	http://purl.obolibrary.org/obo/ZFA_0000469
ZP:0108669	http://purl.obolibrary.org/obo/ZFA_0001239
ZP:0108670	http://purl.obolibrary.org/obo/ZFA_0001020
ZP:0108671	http://purl.obolibrary.org/obo/ZFA_0005259
ZP:0108672	http://purl.obolibrary.org/obo/ZFA_0005046
ZP:0108673	http://purl.obolibrary.org/obo/ZFA_0001579
ZP:0108674	http://purl.obolibrary.org/obo/ZFA_0000352
ZP:0108675	http://purl.obolibrary.org/obo/ZFA_0005140
ZP:0108676	http://purl.obolibrary.org/obo/ZFA_0009267
ZP:0108677	http://purl.obolibrary.org/obo/ZFA_0000049
ZP:0108678	http://purl.obolibrary.org/obo/ZFA_0005872
ZP:0108679	http://purl.obolibrary.org/obo/ZFA_0000777
ZP:0108680	http://purl.obolibrary.org/obo/ZFA_0000848
ZP:0108681	http://purl.obolibrary.org/obo/ZFA_0001156
ZP:0108682	http://purl.obolibrary.org/obo/ZFA_0005688
ZP:0108683	http://purl.obolibrary.org/obo/ZFA_0000197
ZP:0108684	http://purl.obolibrary.org/obo/ZFA_0000240
ZP:0108685	http://purl.obolibrary.org/obo/ZFA_0000662
ZP:0108686	http://purl.obolibrary.org/obo/ZFA_0000209
ZP:0108687	http://purl.obolibrary.org/obo/ZFA_0000766
ZP:0108688	http://purl.obolibrary.org/obo/ZFA_0005499
ZP:0108689	http://purl.obolibrary.org/obo/ZFA_0005245
ZP:0108690	http://purl.obolibrary.org/obo/ZFA_0009087
ZP:0108691	http://purl.obolibrary.org/obo/ZFA_0009017
ZP:0108692	http://purl.obolibrary.org/obo/ZFA_0005500
ZP:0108693	http://purl.obolibrary.org/obo/ZFA_0005399
ZP:0108694	http://purl.obolibrary.org/obo/ZFA_0001629
ZP:0108695	http://purl.obolibrary.org/obo/ZFA_0000165
ZP:0108696	http://purl.obolibrary.org/obo/ZFA_0000569
ZP:0108697	http://purl.obolibrary.org/obo/ZFA_0005542
ZP:0108698	http://purl.obolibrary.org/obo/ZFA_0005723
ZP:0108699	http://purl.obolibrary.org/obo/ZFA_0009005
ZP:0108700	http://purl.obolibrary.org/obo/ZFA_0000208
ZP:0108701	http://purl.obolibrary.org/obo/ZFA_0000000
ZP:0108702	http://purl.obolibrary.org/obo/ZFA_0007028
ZP:0108703	http://purl.obolibrary.org/obo/ZFA_0005057
ZP:0108704	http://purl.obolibrary.org/obo/ZFA_0001019
ZP:0108705	http://purl.obolibrary.org/obo/ZFA_0005203
ZP:0108706	http://purl.obolibrary.org/obo/ZFA_0005312
ZP:0108707	http://purl.obolibrary.org/obo/ZFA_0001197
ZP:0108708	http://purl.obolibrary.org/obo/ZFA_0005272
ZP:0108709	http://purl.obolibrary.org/obo/ZFA_0000071
ZP:0108710	http://purl.obolibrary.org/obo/ZFA_0005005
ZP:0108711	http://purl.obolibrary.org/obo/ZFA_0001721
ZP:0108712	http://purl.obolibrary.org/obo/ZFA_0005227
ZP:0108713	http://purl.obolibrary.org/obo/ZFA_0000881
ZP:0108714	http://purl.obolibrary.org/obo/ZFA_0009022
ZP:0108715	http://purl.obolibrary.org/obo/ZFA_0005132
ZP:0108716	http://purl.obolibrary.org/obo/ZFA_0007047
ZP:0108717	http://purl.obolibrary.org/obo/ZFA_0000320
ZP:0108718	http://purl.obolibrary.org/obo/ZFA_0000217
ZP:0108719	http://purl.obolibrary.org/obo/ZFA_0000291
ZP:0108720	http://purl.obolibrary.org/obo/ZFA_0009056
ZP:0108721	http://purl.obolibrary.org/obo/ZFA_0000159
ZP:0108722	http://purl.obolibrary.org/obo/ZFA_0005833
ZP:0108723	http://purl.obolibrary.org/obo/ZFA_0005019
ZP:0108724	http://purl.obolibrary.org/obo/ZFA_0001241
ZP:0108725	http://purl.obolibrary.org/obo/ZFA_0001053
ZP:0108726	http://purl.obolibrary.org/obo/ZFA_0001256
ZP:0108727	http://purl.obolibrary.org/obo/ZFA_0001505
ZP:0108728	http://purl.obolibrary.org/obo/ZFA_0000771
ZP:0108729	http://purl.obolibrary.org/obo/ZFA_0000066
ZP:0108730	http://purl.obolibrary.org/obo/ZFA_0005558
ZP:0108731	http://purl.obolibrary.org/obo/ZFA_0000295
ZP:0108732	http://purl.obolibrary.org/obo/ZFA_0009344
ZP:0108733	http://purl.obolibrary.org/obo/ZFA_0000749
ZP:0108734	http://purl.obolibrary.org/obo/ZFA_0000075
ZP:0108735	http://purl.obolibrary.org/obo/ZFA_0007039
ZP:0108736	http://purl.obolibrary.org/obo/ZFA_0005416
ZP:0108737	http://purl.obolibrary.org/obo/ZFA_0001317
ZP:0108738	http://purl.obolibrary.org/obo/ZFA_0005815
ZP:0108739	http://purl.obolibrary.org/obo/ZFA_0009343
ZP:0108740	http://purl.obolibrary.org/obo/ZFA_0000723
ZP:0108741	http://purl.obolibrary.org/obo/ZFA_0005224
ZP:0108742	http://purl.obolibrary.org/obo/ZFA_0000343
ZP:0108743	http://purl.obolibrary.org/obo/ZFA_0000859
ZP:0108744	http://purl.obolibrary.org/obo/ZFA_0000943
ZP:0108745	http://purl.obolibrary.org/obo/ZFA_0001271
ZP:0108746	http://purl.obolibrary.org/obo/ZFA_0005188
ZP:0108747	http://purl.obolibrary.org/obo/ZFA_0000864
ZP:0108748	http://purl.obolibrary.org/obo/ZFA_0000964
ZP:0108749	http://purl.obolibrary.org/obo/ZFA_0005601
ZP:0108750	http://purl.obolibrary.org/obo/ZFA_0000917
ZP:0108751	http://purl.obolibrary.org/obo/ZFA_0000387
ZP:0108752	http://purl.obolibrary.org/obo/ZFA_0009312
ZP:0108753	http://purl.obolibrary.org/obo/ZFA_0009084
ZP:0108754	http://purl.obolibrary.org/obo/ZFA_0009262
ZP:0108755	http://purl.obolibrary.org/obo/ZFA_0000774
ZP:0108756	http://purl.obolibrary.org/obo/ZFA_0009321
ZP:0108757	http://purl.obolibrary.org/obo/ZFA_0009319
ZP:0108758	http://purl.obolibrary.org/obo/ZFA_0000068
ZP:0108759	http://purl.obolibrary.org/obo/ZFA_0005248
ZP:0108760	http://purl.obolibrary.org/obo/ZFA_0000825
ZP:0108761	http://purl.obolibrary.org/obo/ZFA_0000350
ZP:0108762	http://purl.obolibrary.org/obo/ZFA_0000526
ZP:0108763	http://purl.obolibrary.org/obo/ZFA_0000347
ZP:0108764	http://purl.obolibrary.org/obo/ZFA_0001653
ZP:0108765	http://purl.obolibrary.org/obo/ZFA_0000364
ZP:0108766	http://purl.obolibrary.org/obo/ZFA_0009048
ZP:0108767	http://purl.obolibrary.org/obo/ZFA_0009326
ZP:0108768	http://purl.obolibrary.org/obo/ZFA_0001510
ZP:0108769	http://purl.obolibrary.org/obo/ZFA_0005391
ZP:0108770	http://purl.obolibrary.org/obo/ZFA_0000227
ZP:0108771	http://purl.obolibrary.org/obo/ZFA_0005545
ZP:0108772	http://purl.obolibrary.org/obo/ZFA_0005141
ZP:0108773	http://purl.obolibrary.org/obo/ZFA_0001414
ZP:0108774	http://purl.obolibrary.org/obo/ZFA_0005741
ZP:0108775	http://purl.obolibrary.org/obo/ZFA_0009358
ZP:0108776	http://purl.obolibrary.org/obo/ZFA_0005044
ZP:0108777	http://purl.obolibrary.org/obo/ZFA_0007075
ZP:0108778	http://purl.obolibrary.org/obo/ZFA_0007060
ZP:0108779	http://purl.obolibrary.org/obo/ZFA_0005770
ZP:0108780	http://purl.obolibrary.org/obo/ZFA_0000688
ZP:0108781	http://purl.obolibrary.org/obo/ZFA_0000787
ZP:0108782	http://purl.obolibrary.org/obo/ZFA_0000512
ZP:0108783	http://purl.obolibrary.org/obo/ZFA_0000516
ZP:0108784	http://purl.obolibrary.org/obo/ZFA_0000078
ZP:0108785	http://purl.obolibrary.org/obo/ZFA_0000353
ZP:0108786	http://purl.obolibrary.org/obo/ZFA_0000660
ZP:0108787	http://purl.obolibrary.org/obo/ZFA_0000567
ZP:0108788	http://purl.obolibrary.org/obo/ZFA_0000676
ZP:0108789	http://purl.obolibrary.org/obo/ZFA_0000742
ZP:0108790	http://purl.obolibrary.org/obo/ZFA_0000637
ZP:0108791	http://purl.obolibrary.org/obo/ZFA_0005070
ZP:0108792	http://purl.obolibrary.org/obo/ZFA_0000824
ZP:0108793	http://purl.obolibrary.org/obo/ZFA_0001171
ZP:0108794	http://purl.obolibrary.org/obo/ZFA_0005357
ZP:0108795	http://purl.obolibrary.org/obo/ZFA_0000626
ZP:0108796	http://purl.obolibrary.org/obo/ZFA_0000011
ZP:0108797	http://purl.obolibrary.org/obo/ZFA_0005051
ZP:0108798	http://purl.obolibrary.org/obo/ZFA_0001201
ZP:0108799	http://purl.obolibrary.org/obo/ZFA_0005059
ZP:0108800	http://purl.obolibrary.org/obo/ZFA_0005498
ZP:0108801	http://purl.obolibrary.org/obo/ZFA_0001400
ZP:0108802	http://purl.obolibrary.org/obo/ZFA_0005684
ZP:0108803	http://purl.obolibrary.org/obo/ZFA_0005804
ZP:0108804	http://purl.obolibrary.org/obo/ZFA_0007110
ZP:0108805	http://purl.obolibrary.org/obo/ZFA_0001681
ZP:0108806	http://purl.obolibrary.org/obo/ZFA_0005467
ZP:0108807	http://purl.obolibrary.org/obo/ZFA_0009127
ZP:0108808	http://purl.obolibrary.org/obo/ZFA_0001464
ZP:0108809	http://purl.obolibrary.org/obo/ZFA_0001698
ZP:0108810	http://purl.obolibrary.org/obo/ZFA_0001234
ZP:0108811	http://purl.obolibrary.org/obo/ZFA_0000682
ZP:0108812	http://purl.obolibrary.org/obo/ZFA_0000179
ZP:0108813	http://purl.obolibrary.org/obo/ZFA_0005665
ZP:0108814	http://purl.obolibrary.org/obo/ZFA_0001243
ZP:0108815	http://purl.obolibrary.org/obo/ZFA_0001236
ZP:0108816	http://purl.obolibrary.org/obo/ZFA_0000930
ZP:0108817	http://purl.obolibrary.org/obo/ZFA_0009314
ZP:0108818	http://purl.obolibrary.org/obo/ZFA_0000531
ZP:0108819	http://purl.obolibrary.org/obo/ZFA_0001399
ZP:0108820	http://purl.obolibrary.org/obo/ZFA_0001557
ZP:0108821	http://purl.obolibrary.org/obo/ZFA_0000750
ZP:0108822	http://purl.obolibrary.org/obo/ZFA_0009269
ZP:0108823	http://purl.obolibrary.org/obo/ZFA_0007052
ZP:0108824	http://purl.obolibrary.org/obo/ZFA_0000643
ZP:0108825	http://purl.obolibrary.org/obo/ZFA_0005702
ZP:0108826	http://purl.obolibrary.org/obo/ZFA_0005373
ZP:0108827	http://purl.obolibrary.org/obo/ZFA_0001040
ZP:0108828	http://purl.obolibrary.org/obo/ZFA_0005740
ZP:0108829	http://purl.obolibrary.org/obo/ZFA_0009198
ZP:0108830	http://purl.obolibrary.org/obo/ZFA_0009194
ZP:0108831	http://purl.obolibrary.org/obo/ZFA_0009308
ZP:0108832	http://purl.obolibrary.org/obo/ZFA_0001120
ZP:0108833	http://purl.obolibrary.org/obo/ZFA_0000518
ZP:0108834	http://purl.obolibrary.org/obo/ZFA_0005101
ZP:0108835	http://purl.obolibrary.org/obo/ZFA_0000651
ZP:0108836	http://purl.obolibrary.org/obo/ZFA_0005682
ZP:0108837	http://purl.obolibrary.org/obo/ZFA_0005052
ZP:0108838	http://purl.obolibrary.org/obo/ZFA_0001200
ZP:0108839	http://purl.obolibrary.org/obo/ZFA_0007018
ZP:0108840	http://purl.obolibrary.org/obo/ZFA_0001112
ZP:0108841	http://purl.obolibrary.org/obo/ZFA_0000302
ZP:0108842	http://purl.obolibrary.org/obo/ZFA_0001610
ZP:0108843	http://purl.obolibrary.org/obo/ZFA_0000086
ZP:0108844	http://purl.obolibrary.org/obo/ZFA_0009268
ZP:0108845	http://purl.obolibrary.org/obo/ZFA_0001212
ZP:0108846	http://purl.obolibrary.org/obo/ZFA_0000200
ZP:0108847	http://purl.obolibrary.org/obo/ZFA_0001573
ZP:0108848	http://purl.obolibrary.org/obo/ZFA_0005504
ZP:0108849	http://purl.obolibrary.org/obo/ZFA_0005475
ZP:0108850	http://purl.obolibrary.org/obo/ZFA_0005852
ZP:0108851	http://purl.obolibrary.org/obo/ZFA_0001096
ZP:0108852	http://purl.obolibrary.org/obo/ZFA_0000586
ZP:0108853	http://purl.obolibrary.org/obo/ZFA_0000746
ZP:0108854	http://purl.obolibrary.org/obo/ZFA_0007034
ZP:0108855	http://purl.obolibrary.org/obo/ZFA_0005782
ZP:0108856	http://purl.obolibrary.org/obo/ZFA_0000925
ZP:0108857	http://purl.obolibrary.org/obo/ZFA_0000006
ZP:0108858	http://purl.obolibrary.org/obo/ZFA_0005458
ZP:0108859	http://purl.obolibrary.org/obo/ZFA_0007091
ZP:0108860	http://purl.obolibrary.org/obo/ZFA_0000872
ZP:0108861	http://purl.obolibrary.org/obo/ZFA_0005876
ZP:0108862	http://purl.obolibrary.org/obo/ZFA_0009218
ZP:0108863	http://purl.obolibrary.org/obo/ZFA_0005743
ZP:0108864	http://purl.obolibrary.org/obo/ZFA_0005846
ZP:0108865	http://purl.obolibrary.org/obo/ZFA_0001577
ZP:0108866	http://purl.obolibrary.org/obo/ZFA_0005864
ZP:0108867	http://purl.obolibrary.org/obo/ZFA_0000497
ZP:0108868	http://purl.obolibrary.org/obo/ZFA_0000882
ZP:0108869	http://purl.obolibrary.org/obo/ZFA_0005342
ZP:0108870	http://purl.obolibrary.org/obo/ZFA_0005739
ZP:0108871	http://purl.obolibrary.org/obo/ZFA_0009277
ZP:0108872	http://purl.obolibrary.org/obo/ZFA_0001608
ZP:0108873	http://purl.obolibrary.org/obo/ZFA_0005064
ZP:0108874	http://purl.obolibrary.org/obo/ZFA_0005081
ZP:0108875	http://purl.obolibrary.org/obo/ZFA_0000718
ZP:0108876	http://purl.obolibrary.org/obo/ZFA_0005097
ZP:0108877	http://purl.obolibrary.org/obo/ZFA_0001060
ZP:0108878	http://purl.obolibrary.org/obo/ZFA_0000059
ZP:0108879	http://purl.obolibrary.org/obo/ZFA_0009243
ZP:0108880	http://purl.obolibrary.org/obo/ZFA_0009029
ZP:0108881	http://purl.obolibrary.org/obo/ZFA_0001530
ZP:0108882	http://purl.obolibrary.org/obo/ZFA_0001631
ZP:0108883	http://purl.obolibrary.org/obo/ZFA_0005149
ZP:0108884	http://purl.obolibrary.org/obo/ZFA_0000399
ZP:0108885	http://purl.obolibrary.org/obo/ZFA_0005036
ZP:0108886	http://purl.obolibrary.org/obo/ZFA_0000729
ZP:0108887	http://purl.obolibrary.org/obo/ZFA_0001076
ZP:0108888	http://purl.obolibrary.org/obo/ZFA_0005293
ZP:0108889	http://purl.obolibrary.org/obo/ZFA_0009272
ZP:0108890	http://purl.obolibrary.org/obo/ZFA_0009289
ZP:0108891	http://purl.obolibrary.org/obo/ZFA_0009107
ZP:0108892	http://purl.obolibrary.org/obo/ZFA_0000018
ZP:0108893	http://purl.obolibrary.org/obo/ZFA_0000765
ZP:0108894	http://purl.obolibrary.org/obo/ZFA_0000007
ZP:0108895	http://purl.obolibrary.org/obo/ZFA_0000703
ZP:0108896	http://purl.obolibrary.org/obo/ZFA_0001365
ZP:0108897	http://purl.obolibrary.org/obo/ZFA_0005306
ZP:0108898	http://purl.obolibrary.org/obo/ZFA_0001542
ZP:0108899	http://purl.obolibrary.org/obo/ZFA_0005371
ZP:0108900	http://purl.obolibrary.org/obo/ZFA_0001502
ZP:0108901	http://purl.obolibrary.org/obo/ZFA_0005401
ZP:0108902	http://purl.obolibrary.org/obo/ZFA_0000457
ZP:0108903	http://purl.obolibrary.org/obo/ZFA_0000558
ZP:0108904	http://purl.obolibrary.org/obo/ZFA_0000446
ZP:0108905	http://purl.obolibrary.org/obo/ZFA_0000199
ZP:0108906	http://purl.obolibrary.org/obo/ZFA_0001339
ZP:0108907	http://purl.obolibrary.org/obo/ZFA_0000630
ZP:0108908	http://purl.obolibrary.org/obo/ZFA_0001680
ZP:0108909	http://purl.obolibrary.org/obo/ZFA_0005540
ZP:0108910	http://purl.obolibrary.org/obo/ZFA_0000727
ZP:0108911	http://purl.obolibrary.org/obo/ZFA_0000664
ZP:0108912	http://purl.obolibrary.org/obo/ZFA_0001539
ZP:0108913	http://purl.obolibrary.org/obo/ZFA_0009360
ZP:0108914	http://purl.obolibrary.org/obo/ZFA_0001006
ZP:0108915	http://purl.obolibrary.org/obo/ZFA_0005909
ZP:0108916	http://purl.obolibrary.org/obo/ZFA_0005622
ZP:0108917	http://purl.obolibrary.org/obo/ZFA_0005109
ZP:0108918	http://purl.obolibrary.org/obo/ZFA_0005686
ZP:0108919	http://purl.obolibrary.org/obo/ZFA_0001406
ZP:0108920	http://purl.obolibrary.org/obo/ZFA_0005761
ZP:0108921	http://purl.obolibrary.org/obo/ZFA_0005366
ZP:0108922	http://purl.obolibrary.org/obo/ZFA_0001195
ZP:0108923	http://purl.obolibrary.org/obo/ZFA_0000722
ZP:0108924	http://purl.obolibrary.org/obo/ZFA_0000738
ZP:0108925	http://purl.obolibrary.org/obo/ZFA_0005869
ZP:0108926	http://purl.obolibrary.org/obo/ZFA_0005530
ZP:0108927	http://purl.obolibrary.org/obo/ZFA_0005421
ZP:0108928	http://purl.obolibrary.org/obo/ZFA_0005759
ZP:0108929	http://purl.obolibrary.org/obo/ZFA_0001170
ZP:0108930	http://purl.obolibrary.org/obo/ZFA_0005211
ZP:0108931	http://purl.obolibrary.org/obo/ZFA_0009184
ZP:0108932	http://purl.obolibrary.org/obo/ZFA_0009013
ZP:0108933	http://purl.obolibrary.org/obo/ZFA_0009089
ZP:0108934	http://purl.obolibrary.org/obo/ZFA_0007025
ZP:0108935	http://purl.obolibrary.org/obo/ZFA_0000212
ZP:0108936	http://purl.obolibrary.org/obo/ZFA_0000074
ZP:0108937	http://purl.obolibrary.org/obo/ZFA_0009324
ZP:0108938	http://purl.obolibrary.org/obo/ZFA_0001150
ZP:0108939	http://purl.obolibrary.org/obo/ZFA_0005265
ZP:0108940	http://purl.obolibrary.org/obo/ZFA_0001595
ZP:0108941	http://purl.obolibrary.org/obo/ZFA_0001169
ZP:0108942	http://purl.obolibrary.org/obo/ZFA_0001642
ZP:0108943	http://purl.obolibrary.org/obo/ZFA_0000573
ZP:0108944	http://purl.obolibrary.org/obo/ZFA_0001634
ZP:0108945	http://purl.obolibrary.org/obo/ZFA_0000915
ZP:0108946	http://purl.obolibrary.org/obo/ZFA_0009300
ZP:0108947	http://purl.obolibrary.org/obo/ZFA_0005589
ZP:0108948	http://purl.obolibrary.org/obo/ZFA_0000102
ZP:0108949	http://purl.obolibrary.org/obo/ZFA_0005461
ZP:0108950	http://purl.obolibrary.org/obo/ZFA_0005520
ZP:0108951	http://purl.obolibrary.org/obo/ZFA_0001420
ZP:0108952	http://purl.obolibrary.org/obo/ZFA_0000188
ZP:0108953	http://purl.obolibrary.org/obo/ZFA_0005417
ZP:0108954	http://purl.obolibrary.org/obo/ZFA_0009054
ZP:0108955	http://purl.obolibrary.org/obo/ZFA_0009062
ZP:0108956	http://purl.obolibrary.org/obo/ZFA_0000122
ZP:0108957	http://purl.obolibrary.org/obo/ZFA_0001432
ZP:0108958	http://purl.obolibrary.org/obo/ZFA_0000805
ZP:0108959	http://purl.obolibrary.org/obo/ZFA_0005561
ZP:0108960	http://purl.obolibrary.org/obo/ZFA_0000463
ZP:0108961	http://purl.obolibrary.org/obo/ZFA_0000023
ZP:0108962	http://purl.obolibrary.org/obo/ZFA_0009179
ZP:0108963	http://purl.obolibrary.org/obo/ZFA_0009291
ZP:0108964	http://purl.obolibrary.org/obo/ZFA_0000175
ZP:0108965	http://purl.obolibrary.org/obo/ZFA_0005247
ZP:0108966	http://purl.obolibrary.org/obo/ZFA_0000058
ZP:0108967	http://purl.obolibrary.org/obo/ZFA_0005083
ZP:0108968	http://purl.obolibrary.org/obo/ZFA_0005610
ZP:0108969	http://purl.obolibrary.org/obo/ZFA_0009327
ZP:0108970	http://purl.obolibrary.org/obo/ZFA_0000814
ZP:0108971	http://purl.obolibrary.org/obo/ZFA_0001445
ZP:0108972	http://purl.obolibrary.org/obo/ZFA_0000380
ZP:0108973	http://purl.obolibrary.org/obo/ZFA_0005402
ZP:0108974	http://purl.obolibrary.org/obo/ZFA_0009303
