defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
http://purl.obolibrary.org/obo/ZP_0125379	GO:0046847	ZFA:0009303	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125380	GO:0001958	ZFA:0001205	PATO:0000694
http://purl.obolibrary.org/obo/ZP_0125381	GO:0031099	ZFA:0009091	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0125382	GO:0031099	ZFA:0009091	PATO:0015003
http://purl.obolibrary.org/obo/ZP_0125383	GO:0051216	ZFA:0001227	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125384	GO:0008283	ZFA:0000119	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0125385	GO:0097475	ZFA:0000206	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125386	GO:0060384	ZFA:0001271	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125387	GO:0001570	ZFA:0001271	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125388	GO:0030182	ZFA:0000101	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125389	GO:0021530	ZFA:0000075	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125390	GO:0008015	ZFA:0005024	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125391	GO:0048755	ZFA:0000008	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125392	GO:0048747	ZFA:0009116	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125393	GO:0060285	ZFA:0000151	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125394	GO:0002040	ZFA:0005017	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125395	GO:0002040	ZFA:0005017	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0125396	GO:0008283	ZFA:0001270	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0125397	GO:0031099	ZFA:0000114	PATO:0000912
http://purl.obolibrary.org/obo/ZP_0125398	GO:0008283	ZFA:0005147	PATO:0002051
